onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.015	1.805	no_response	n/a	1.0	n/a	v	TR
5.82	1.806	no_response	n/a	1.0	n/a	r	BR
7.626	2.006	2-back	1.0	1.0	0.375	v	TL
9.632	2.006	2-back	0.0	1.0	0.6	g	TR
11.638	2.006	2-back	0.0	1.0	0.536	p	BL
13.644	2.006	2-back	1.0	1.0	0.425	g	BR
15.65	2.006	2-back	0.0	1.0	0.363	n	TL
17.656	2.006	2-back	0.0	1.0	0.307	x	TR
19.662	2.006	2-back	0.0	1.0	0.407	l	BR
21.668	2.006	2-back	0.0	1.0	0.448	c	TL
23.674	2.006	2-back	1.0	1.0	0.357	l	BL
25.68	2.006	2-back	1.0	1.0	0.39	c	TR
27.686	2.006	2-back	0.0	1.0	0.472	t	BR
29.692	2.006	2-back	0.0	1.0	0.433	n	TL
31.698	2.006	2-back	1.0	1.0	0.34	t	BR
33.704	2.006	2-back	0.0	1.0	0.441	f	TR
35.71	2.006	2-back	0.0	1.0	0.475	n	BR
37.716	2.006	2-back	0.0	1.0	0.385	x	TL
39.722	2.006	2-back	1.0	1.0	0.327	n	BL
41.728	2.006	2-back	0.0	1.0	0.386	r	TR
43.734	2.006	2-back	0.0	1.0	0.449	f	TL
45.74	2.006	2-back	1.0	1.0	0.392	r	BR
47.746	2.006	2-back	0.0	1.0	0.379	s	TR
49.752	2.006	2-back	0.0	1.0	0.61	v	BL
51.758	2.006	2-back	0.0	1.0	0.553	p	TL
53.764	2.006	2-back	1.0	0.0	0.914	v	TR
55.77	2.006	2-back	0.0	0.0	0.592	s	BL
57.776	2.006	2-back	0.0	1.0	0.818	p	BR
59.782	2.006	2-back	1.0	1.0	0.633	s	TR
61.788	2.006	2-back	0.0	1.0	0.55	g	BL
63.794	2.006	2-back	0.0	1.0	0.518	z	TL
65.8	2.006	2-back	0.0	1.0	0.502	r	BR
67.806	2.006	2-back	1.0	1.0	0.373	z	BL
69.812	2.006	2-back	0.0	1.0	0.349	c	BL
71.818	2.006	2-back	0.0	1.0	0.492	t	BR
73.824	2.006	2-back	1.0	1.0	0.497	c	TL
75.83	2.006	2-back	1.0	1.0	0.681	t	BL
77.836	2.006	2-back	0.0	1.0	0.43	s	BR
79.842	2.006	2-back	0.0	1.0	0.499	x	BL
81.848	2.006	2-back	0.0	1.0	0.566	f	TR
83.854	2.006	2-back	1.0	1.0	0.621	x	TR
85.86	2.006	2-back	1.0	1.0	0.629	f	BR
87.866	2.006	2-back	0.0	1.0	0.515	l	TL
89.872	2.006	2-back	0.0	1.0	0.55	p	BL
91.878	2.006	2-back	1.0	1.0	0.501	l	BL
93.884	2.006	2-back	0.0	1.0	0.357	z	TL
95.89	2.006	2-back	0.0	1.0	0.54	g	TL
97.896	6.02	2-back	1.0	1.0	0.595	z	TR
103.916	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.939	2.023	baseline	1.0	1.0	0.539	redcross.bmp	n/a
107.962	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
109.985	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.007	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.03	2.023	baseline	1.0	1.0	0.449	redcross.bmp	n/a
116.053	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.076	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.098	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.121	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.144	2.022	baseline	1.0	1.0	0.387	redcross.bmp	n/a
126.166	6.033	baseline	1.0	1.0	0.377	redcross.bmp	n/a
132.199	1.806	no_response	n/a	1.0	n/a	r	TL
134.005	2.006	1-back	1.0	1.0	0.562	r	TR
136.011	2.006	1-back	0.0	1.0	0.497	g	BR
138.017	2.006	1-back	1.0	1.0	0.576	g	TL
140.023	2.006	1-back	0.0	1.0	0.444	f	TR
142.029	2.006	1-back	0.0	1.0	0.584	t	BL
144.035	2.006	1-back	0.0	1.0	0.45	v	TL
146.041	2.006	1-back	0.0	1.0	0.456	p	TR
148.047	2.006	1-back	1.0	1.0	0.724	p	BL
150.053	2.006	1-back	0.0	1.0	0.354	z	BR
152.059	2.006	1-back	0.0	1.0	0.367	s	TR
154.065	2.006	1-back	1.0	1.0	0.509	s	BL
156.071	2.006	1-back	0.0	1.0	0.473	c	TL
158.077	2.006	1-back	1.0	1.0	0.473	c	BR
160.083	2.006	1-back	0.0	1.0	0.365	l	BR
162.089	2.006	1-back	0.0	1.0	0.461	n	BL
164.095	2.006	1-back	0.0	1.0	0.38	v	TL
166.101	2.006	1-back	1.0	1.0	0.468	v	TR
168.107	2.006	1-back	0.0	1.0	0.42	z	BR
170.113	2.006	1-back	0.0	1.0	0.429	s	TL
172.119	2.006	1-back	0.0	1.0	0.432	x	TR
174.125	2.006	1-back	1.0	1.0	0.386	x	BL
176.131	2.006	1-back	1.0	1.0	0.489	x	BR
178.137	2.006	1-back	0.0	1.0	0.405	v	TR
180.143	2.006	1-back	0.0	1.0	0.504	z	TL
182.149	2.006	1-back	1.0	1.0	0.53	z	BR
184.155	2.006	1-back	0.0	1.0	0.518	f	BL
186.161	2.006	1-back	0.0	1.0	0.468	r	TR
188.167	2.006	1-back	1.0	1.0	0.555	r	BL
190.173	2.006	1-back	0.0	1.0	0.473	n	TL
192.179	2.006	1-back	0.0	1.0	0.497	l	BL
194.185	2.006	1-back	1.0	1.0	0.431	l	BR
196.191	2.006	1-back	0.0	1.0	0.341	s	TL
198.197	2.006	1-back	0.0	1.0	0.501	g	TR
200.203	2.006	1-back	0.0	1.0	0.471	c	BL
202.209	2.006	1-back	1.0	1.0	0.509	c	TR
204.215	2.006	1-back	0.0	1.0	0.444	f	BR
206.221	2.006	1-back	1.0	1.0	0.388	f	TL
208.227	2.006	1-back	0.0	1.0	0.476	t	TR
210.233	2.006	1-back	0.0	1.0	0.504	x	BL
