onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.015	1.805	no_response	n/a	1.0	n/a	t	TR
5.82	2.023	1-back	0.0	1.0	0.483	c	BR
7.843	2.023	1-back	0.0	0.0	0.617	n	BL
9.866	2.022	1-back	1.0	1.0	0.608	l	BL
11.888	2.023	1-back	0.0	1.0	0.668	g	TR
13.911	2.023	1-back	0.0	1.0	0.47	f	TL
15.934	2.022	1-back	1.0	1.0	0.543	p	TL
17.956	2.023	1-back	0.0	1.0	0.568	x	TR
19.979	2.023	1-back	1.0	1.0	0.402	n	TR
22.002	2.023	1-back	0.0	1.0	0.466	s	TL
24.025	2.022	1-back	0.0	1.0	0.729	r	BR
26.047	2.023	1-back	1.0	1.0	0.413	v	BR
28.07	2.023	1-back	0.0	1.0	0.423	l	TL
30.093	2.023	1-back	1.0	1.0	0.415	z	TL
32.116	2.022	1-back	0.0	1.0	0.471	c	TR
34.138	2.023	1-back	0.0	1.0	0.543	f	BL
36.161	2.023	1-back	0.0	1.0	0.536	p	TR
38.184	2.023	1-back	1.0	1.0	0.467	t	TR
40.207	2.022	1-back	0.0	1.0	0.395	g	BL
42.229	2.023	1-back	1.0	1.0	0.557	x	BL
44.252	2.023	1-back	0.0	1.0	0.362	c	TR
46.275	2.022	1-back	1.0	0.0	0.412	p	TR
48.297	2.023	1-back	0.0	1.0	0.492	z	TL
50.32	2.023	1-back	0.0	1.0	0.525	r	BL
52.343	2.023	1-back	1.0	1.0	0.381	n	BL
54.366	2.022	1-back	0.0	1.0	0.471	z	BR
56.388	2.023	1-back	0.0	0.0	0.436	f	BL
58.411	2.023	1-back	0.0	1.0	0.633	s	TL
60.434	2.023	1-back	0.0	1.0	0.581	v	BR
62.457	2.022	1-back	1.0	1.0	0.68	c	BR
64.479	2.023	1-back	0.0	1.0	0.474	z	TL
66.502	2.023	1-back	1.0	0.0	0.693	r	TL
68.525	2.023	1-back	0.0	1.0	0.454	l	TR
70.548	2.022	1-back	1.0	1.0	0.5	n	TR
72.57	2.023	1-back	0.0	1.0	0.504	v	BR
74.593	2.023	1-back	1.0	0.0	0.766	f	BR
76.616	2.023	1-back	0.0	1.0	0.444	r	TL
78.639	2.022	1-back	1.0	1.0	0.37	l	TL
80.661	2.023	1-back	0.0	1.0	0.452	x	BR
82.684	2.023	1-back	0.0	1.0	0.532	s	BL
84.707	2.022	1-back	0.0	1.0	0.437	g	TL
86.729	2.023	1-back	0.0	1.0	0.359	t	BL
88.752	2.023	1-back	0.0	1.0	0.496	p	BR
90.775	2.023	1-back	0.0	1.0	0.713	s	BL
92.798	2.022	1-back	1.0	1.0	0.502	x	BL
94.82	2.023	1-back	0.0	1.0	0.46	v	TR
96.843	2.023	1-back	0.0	1.0	0.5	t	BR
98.866	6.037	1-back	1.0	1.0	0.372	g	BR
104.903	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.925	2.023	baseline	1.0	1.0	0.27	redcross.bmp	n/a
108.948	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.971	2.039	baseline	1.0	1.0	0.265	redcross.bmp	n/a
113.01	2.023	baseline	1.0	1.0	0.392	redcross.bmp	n/a
115.033	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.056	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
119.079	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.101	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.124	2.023	baseline	1.0	1.0	0.376	redcross.bmp	n/a
125.147	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
127.169	6.033	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
133.202	1.806	no_response	n/a	1.0	n/a	r	TL
135.008	1.805	no_response	n/a	1.0	n/a	p	TR
136.813	2.023	2-back	0.0	1.0	0.341	x	BL
