onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.015	1.805	no_response	n/a	1.0	n/a	c	BL
5.82	1.806	no_response	n/a	1.0	n/a	p	BR
7.626	2.022	2-back	1.0	1.0	0.437	n	BL
9.648	2.023	2-back	0.0	1.0	0.628	x	TR
11.671	2.023	2-back	0.0	1.0	0.656	g	TL
13.694	2.023	2-back	1.0	1.0	0.523	p	TR
15.717	2.022	2-back	1.0	1.0	0.628	c	TL
17.739	2.023	2-back	0.0	1.0	0.785	x	BL
19.762	2.023	2-back	1.0	1.0	0.62	l	TL
21.785	2.023	2-back	0.0	1.0	0.722	v	TR
23.808	2.022	2-back	0.0	1.0	0.805	g	TR
25.83	2.023	2-back	0.0	1.0	0.629	t	BR
27.853	2.023	2-back	0.0	1.0	0.863	z	BL
29.876	2.023	2-back	1.0	1.0	0.82	n	BR
31.899	2.022	2-back	0.0	1.0	0.766	f	TL
33.921	2.023	2-back	0.0	1.0	0.721	n	TR
35.944	2.023	2-back	1.0	1.0	0.492	t	TL
37.967	2.022	2-back	0.0	1.0	0.658	v	BL
39.989	2.023	2-back	1.0	1.0	0.533	l	TL
42.012	2.023	2-back	0.0	1.0	0.728	r	TL
44.035	2.023	2-back	0.0	1.0	0.624	s	BR
46.058	2.022	2-back	0.0	1.0	0.557	v	BL
48.08	2.023	2-back	1.0	1.0	0.488	n	BR
50.103	2.023	2-back	0.0	1.0	0.733	p	TL
52.126	2.023	2-back	0.0	1.0	0.742	s	TR
54.149	2.022	2-back	0.0	1.0	0.474	g	BR
56.171	2.023	2-back	0.0	1.0	0.531	p	BL
58.194	2.023	2-back	1.0	1.0	0.629	f	BR
60.217	2.023	2-back	0.0	1.0	0.73	r	TR
62.24	2.022	2-back	0.0	1.0	0.688	s	BL
64.262	2.023	2-back	1.0	1.0	0.452	z	TR
66.285	2.023	2-back	1.0	1.0	0.663	x	BL
68.308	2.022	2-back	0.0	1.0	0.516	c	TL
70.33	2.023	2-back	0.0	1.0	0.782	r	TR
72.353	2.023	2-back	0.0	1.0	0.711	v	BR
74.376	2.023	2-back	0.0	1.0	0.881	l	TL
76.399	2.022	2-back	1.0	1.0	0.811	c	BR
78.421	2.023	2-back	0.0	0.0	1.068	s	TR
80.444	2.023	2-back	1.0	1.0	0.706	t	BR
82.467	2.023	2-back	0.0	1.0	0.705	r	BL
84.49	2.022	2-back	0.0	1.0	0.727	f	TL
86.512	2.023	2-back	1.0	1.0	0.693	z	BL
88.535	2.023	2-back	0.0	1.0	0.567	l	TR
90.558	2.023	2-back	0.0	1.0	0.535	x	TL
92.581	2.022	2-back	1.0	1.0	0.512	f	TR
94.603	2.023	2-back	0.0	1.0	0.509	g	BR
96.626	2.023	2-back	0.0	1.0	0.635	t	BL
98.649	6.037	2-back	1.0	1.0	0.527	z	BR
104.686	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.708	2.023	baseline	1.0	1.0	0.312	redcross.bmp	n/a
108.731	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.754	2.022	baseline	1.0	1.0	0.302	redcross.bmp	n/a
112.776	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.799	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.822	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.845	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.867	2.023	baseline	1.0	1.0	0.28	redcross.bmp	n/a
122.89	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.913	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.936	4.026	baseline	1.0	1.0	0.286	redcross.bmp	n/a
130.962	1.806	no_response	n/a	1.0	n/a	v	TR
132.768	2.023	1-back	0.0	1.0	0.392	p	TL
134.791	2.022	1-back	0.0	1.0	0.528	z	BL
136.813	2.023	1-back	1.0	1.0	0.521	c	BL
138.836	2.023	1-back	0.0	1.0	0.422	t	TR
140.859	2.022	1-back	0.0	1.0	0.531	l	TL
142.881	2.023	1-back	1.0	1.0	0.469	c	TL
144.904	2.023	1-back	0.0	1.0	0.632	v	BL
146.927	2.023	1-back	0.0	1.0	0.499	n	BR
148.95	2.022	1-back	1.0	1.0	0.633	l	BR
150.972	2.023	1-back	0.0	1.0	0.445	v	TL
152.995	2.023	1-back	0.0	1.0	0.686	c	BR
155.018	2.023	1-back	0.0	1.0	0.458	r	TR
157.041	2.022	1-back	1.0	1.0	0.449	t	TR
159.063	2.023	1-back	0.0	1.0	0.409	n	BL
161.086	2.023	1-back	1.0	1.0	0.643	s	BL
163.109	2.023	1-back	0.0	1.0	0.508	v	TR
165.132	2.022	1-back	0.0	1.0	0.487	p	TL
167.154	2.023	1-back	1.0	1.0	0.493	c	TL
169.177	2.023	1-back	0.0	1.0	0.421	g	TR
171.2	2.022	1-back	1.0	1.0	0.496	z	TR
173.222	2.023	1-back	0.0	1.0	0.505	x	BR
175.245	2.023	1-back	0.0	1.0	0.484	g	BL
177.268	2.023	1-back	0.0	1.0	0.737	l	TL
179.291	2.022	1-back	0.0	1.0	0.672	r	BL
181.313	2.023	1-back	1.0	1.0	0.531	x	BL
183.336	2.023	1-back	0.0	1.0	0.427	f	BR
185.359	2.023	1-back	0.0	1.0	0.359	z	TR
187.382	2.022	1-back	1.0	1.0	0.45	r	TR
189.404	2.023	1-back	0.0	1.0	0.365	f	BL
191.427	2.023	1-back	1.0	1.0	0.52	n	BL
193.45	2.023	1-back	0.0	1.0	0.352	x	TR
195.473	2.022	1-back	1.0	1.0	0.524	t	TR
197.495	2.023	1-back	0.0	1.0	0.405	p	BR
199.518	2.023	1-back	1.0	1.0	0.563	x	BR
201.541	2.022	1-back	0.0	1.0	0.396	t	TL
203.563	2.023	1-back	1.0	1.0	0.421	s	TL
205.586	2.023	1-back	0.0	1.0	0.482	f	BL
207.609	2.023	1-back	0.0	1.0	0.406	l	BR
209.632	2.022	1-back	1.0	1.0	0.522	g	BR
211.654	2.023	1-back	0.0	1.0	0.483	n	TL
213.677	2.023	1-back	0.0	1.0	0.524	s	TR
215.7	2.023	1-back	0.0	1.0	0.452	p	BR
217.723	2.022	1-back	0.0	1.0	0.577	r	TL
219.745	2.023	1-back	1.0	1.0	0.509	s	TL
221.768	2.023	1-back	0.0	1.0	0.413	g	BR
223.791	2.023	1-back	1.0	0.0	0.341	z	BR
225.814	6.036	1-back	0.0	1.0	0.512	f	BL
