onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.021	1.799	no_response	n/a	1.0	n/a	c	TR
5.82	1.999	1-back	0.0	1.0	0.497	g	BL
7.819	1.999	1-back	0.0	1.0	1.163	p	TR
9.818	2.0	1-back	1.0	1.0	0.595	p	BL
11.818	1.999	1-back	0.0	1.0	0.477	t	TL
13.817	1.999	1-back	0.0	1.0	0.429	v	BR
15.816	1.999	1-back	1.0	1.0	0.484	v	TL
17.815	1.999	1-back	0.0	1.0	0.529	s	BL
19.814	2.0	1-back	1.0	1.0	0.601	s	TR
21.814	1.999	1-back	0.0	1.0	0.641	x	BR
23.813	1.999	1-back	0.0	1.0	0.7	n	TL
25.812	1.999	1-back	1.0	1.0	0.465	n	BR
27.811	2.0	1-back	0.0	1.0	0.439	f	TR
29.811	1.999	1-back	1.0	1.0	0.541	f	TL
31.81	1.999	1-back	0.0	1.0	0.542	l	TR
33.809	1.999	1-back	0.0	1.0	0.622	r	BL
35.808	2.0	1-back	0.0	1.0	0.451	z	TR
37.808	1.999	1-back	1.0	1.0	0.384	z	TL
39.807	1.999	1-back	0.0	1.0	0.378	c	TR
41.806	1.999	1-back	1.0	1.0	0.51	c	BL
43.805	1.999	1-back	0.0	1.0	0.553	g	TR
45.804	2.0	1-back	1.0	1.0	0.581	g	BR
47.804	1.999	1-back	0.0	1.0	0.515	x	BL
49.803	1.999	1-back	0.0	1.0	0.836	t	TL
51.802	1.999	1-back	1.0	1.0	0.629	t	BL
53.801	2.0	1-back	0.0	1.0	0.589	r	BR
55.801	1.999	1-back	0.0	1.0	0.758	p	BL
57.8	1.999	1-back	0.0	1.0	0.539	v	TL
59.799	1.999	1-back	0.0	1.0	0.631	s	TR
61.798	2.0	1-back	1.0	1.0	0.663	s	BR
63.798	1.999	1-back	0.0	1.0	0.777	x	BL
65.797	1.999	1-back	1.0	1.0	0.582	x	TL
67.796	1.999	1-back	0.0	1.0	0.618	l	TR
69.795	1.999	1-back	1.0	1.0	0.558	l	BL
71.794	2.0	1-back	0.0	1.0	0.514	n	BR
73.794	1.999	1-back	1.0	1.0	0.388	n	TL
75.793	1.999	1-back	0.0	1.0	0.602	z	BR
77.792	1.999	1-back	1.0	1.0	0.535	z	TL
79.791	2.0	1-back	0.0	1.0	0.741	c	BR
81.791	1.999	1-back	0.0	1.0	0.685	g	BL
83.79	1.999	1-back	0.0	1.0	0.604	p	TL
85.789	1.999	1-back	0.0	1.0	0.904	t	TR
87.788	2.0	1-back	0.0	1.0	0.61	v	BR
89.788	1.999	1-back	0.0	1.0	0.477	f	TL
91.787	1.999	1-back	1.0	1.0	0.462	f	TR
93.786	1.999	1-back	0.0	1.0	0.405	l	BR
95.785	1.999	1-back	0.0	1.0	0.511	r	BL
97.784	6.038	1-back	1.0	1.0	0.572	r	BR
103.822	2.039	baseline	1.0	1.0	0.317	redcross.bmp	n/a
105.861	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.9	2.04	baseline	1.0	1.0	0.306	redcross.bmp	n/a
109.94	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
111.979	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.018	2.039	baseline	1.0	1.0	0.283	redcross.bmp	n/a
116.057	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.096	2.04	baseline	1.0	1.0	0.344	redcross.bmp	n/a
120.136	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.175	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.214	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.253	6.038	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.291	1.799	no_response	n/a	1.0	n/a	r	TR
134.09	1.8	no_response	n/a	1.0	n/a	p	BL
135.89	1.999	2-back	0.0	1.0	0.756	s	BL
137.889	1.999	2-back	1.0	1.0	0.705	p	TR
139.888	1.999	2-back	0.0	1.0	0.661	c	TL
141.887	2.0	2-back	0.0	1.0	0.658	g	TL
143.887	1.999	2-back	1.0	1.0	0.543	c	BL
145.886	1.999	2-back	0.0	1.0	0.602	f	TR
147.885	1.999	2-back	0.0	1.0	0.619	x	TR
149.884	2.0	2-back	0.0	1.0	0.699	z	TL
151.884	1.999	2-back	1.0	1.0	0.465	x	BR
153.883	1.999	2-back	0.0	1.0	0.718	g	BL
155.882	1.999	2-back	0.0	1.0	0.689	v	TL
157.881	2.0	2-back	1.0	1.0	0.452	g	TL
159.881	1.999	2-back	1.0	1.0	0.672	v	TR
161.88	1.999	2-back	0.0	1.0	0.632	z	BR
163.879	1.999	2-back	0.0	1.0	0.586	n	TL
165.878	1.999	2-back	1.0	1.0	0.535	z	TL
167.877	2.0	2-back	0.0	1.0	0.616	s	BL
169.877	1.999	2-back	1.0	1.0	0.9	z	BR
171.876	1.999	2-back	0.0	1.0	0.443	t	TL
173.875	1.999	2-back	0.0	1.0	0.773	f	BL
175.874	2.0	2-back	1.0	1.0	0.717	t	BR
177.874	1.999	2-back	0.0	1.0	0.564	r	BR
179.873	1.999	2-back	0.0	1.0	0.707	c	TR
181.872	1.999	2-back	1.0	1.0	0.624	r	BL
183.871	2.0	2-back	0.0	1.0	0.984	f	BR
185.871	1.999	2-back	0.0	1.0	0.793	t	TR
187.87	1.999	2-back	1.0	1.0	0.455	f	BL
189.869	1.999	2-back	0.0	1.0	0.841	c	BR
191.868	1.999	2-back	0.0	1.0	0.746	l	BR
193.867	2.0	2-back	0.0	1.0	0.556	n	TR
195.867	1.999	2-back	1.0	1.0	0.449	l	TL
197.866	1.999	2-back	0.0	1.0	0.764	s	BR
199.865	1.999	2-back	0.0	1.0	0.781	g	TR
201.864	2.0	2-back	1.0	1.0	0.519	s	TL
203.864	1.999	2-back	0.0	1.0	0.687	l	BL
205.863	1.999	2-back	0.0	1.0	0.618	r	TR
207.862	1.999	2-back	0.0	1.0	0.623	x	BR
209.861	2.0	2-back	0.0	1.0	0.595	t	TL
211.861	1.999	2-back	1.0	1.0	0.478	x	TR
213.86	1.999	2-back	0.0	1.0	0.545	n	BL
215.859	1.999	2-back	0.0	1.0	0.633	p	BR
217.858	1.999	2-back	1.0	1.0	0.417	n	TR
219.857	2.0	2-back	1.0	1.0	0.839	p	BL
221.857	1.999	2-back	0.0	1.0	0.8	v	BL
223.856	1.999	2-back	0.0	1.0	0.555	l	TL
225.855	6.038	2-back	1.0	1.0	0.387	v	BR
231.893	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
233.932	2.039	baseline	1.0	1.0	0.773	redcross.bmp	n/a
235.971	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.01	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
240.049	2.04	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.089	2.039	baseline	1.0	1.0	0.327	redcross.bmp	n/a
244.128	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.167	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.206	2.04	baseline	1.0	1.0	0.337	redcross.bmp	n/a
250.246	2.039	baseline	1.0	1.0	0.558	redcross.bmp	n/a
252.285	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.324	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
