onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.015	1.805	no_response	n/a	1.0	n/a	v	TR
5.82	1.806	no_response	n/a	0.0	0.667	r	BR
7.626	2.006	2-back	1.0	1.0	1.069	v	TL
9.632	2.006	2-back	0.0	1.0	0.566	g	TR
11.638	2.006	2-back	0.0	1.0	0.472	p	BL
13.644	2.006	2-back	1.0	0.0	0.855	g	BR
15.65	2.006	2-back	0.0	1.0	0.683	n	TL
17.656	2.006	2-back	0.0	1.0	0.443	x	TR
19.662	2.006	2-back	0.0	1.0	0.475	l	BR
21.668	2.006	2-back	0.0	1.0	0.507	c	TL
23.674	2.006	2-back	1.0	1.0	0.714	l	BL
25.68	2.006	2-back	1.0	1.0	0.55	c	TR
27.686	2.006	2-back	0.0	1.0	0.536	t	BR
29.692	2.006	2-back	0.0	1.0	0.749	n	TL
31.698	2.006	2-back	1.0	1.0	0.474	t	BR
33.704	2.006	2-back	0.0	1.0	0.38	f	TR
35.71	2.006	2-back	0.0	1.0	0.806	n	BR
37.716	2.006	2-back	0.0	1.0	0.511	x	TL
39.722	2.006	2-back	1.0	1.0	0.677	n	BL
41.728	2.006	2-back	0.0	1.0	0.518	r	TR
43.734	2.006	2-back	0.0	1.0	0.73	f	TL
45.74	2.006	2-back	1.0	1.0	0.406	r	BR
47.746	2.006	2-back	0.0	1.0	0.452	s	TR
49.752	2.006	2-back	0.0	1.0	0.573	v	BL
51.758	2.006	2-back	0.0	1.0	0.513	p	TL
53.764	2.006	2-back	1.0	1.0	0.514	v	TR
55.77	2.006	2-back	0.0	1.0	0.549	s	BL
57.776	2.007	2-back	0.0	0.0	0.446	p	BR
59.783	2.006	2-back	1.0	1.0	0.455	s	TR
61.789	2.006	2-back	0.0	1.0	0.641	g	BL
63.795	2.006	2-back	0.0	1.0	1.11	z	TL
65.801	2.006	2-back	0.0	1.0	0.691	r	BR
67.807	2.006	2-back	1.0	1.0	0.436	z	BL
69.813	2.006	2-back	0.0	1.0	0.519	c	BL
71.819	2.006	2-back	0.0	1.0	0.623	t	BR
73.825	2.006	2-back	1.0	1.0	0.427	c	TL
75.831	2.006	2-back	1.0	1.0	0.691	t	BL
77.837	2.006	2-back	0.0	1.0	0.482	s	BR
79.843	2.006	2-back	0.0	1.0	0.574	x	BL
81.849	2.006	2-back	0.0	1.0	0.727	f	TR
83.855	2.006	2-back	1.0	0.0	0.576	x	TR
85.861	2.006	2-back	1.0	1.0	0.694	f	BR
87.867	2.006	2-back	0.0	1.0	0.549	l	TL
89.873	2.006	2-back	0.0	1.0	0.506	p	BL
91.879	2.006	2-back	1.0	1.0	0.752	l	BL
93.885	2.006	2-back	0.0	1.0	0.505	z	TL
95.891	2.006	2-back	0.0	1.0	0.55	g	TL
97.897	13.039	2-back	1.0	1.0	0.707	z	TR
110.936	1.806	no_response	n/a	1.0	n/a	r	TL
112.742	2.006	1-back	1.0	1.0	0.452	r	TR
114.748	2.006	1-back	0.0	1.0	0.535	g	BR
116.754	2.006	1-back	1.0	1.0	0.576	g	TL
118.76	2.006	1-back	0.0	1.0	0.48	f	TR
120.766	2.006	1-back	0.0	1.0	0.512	t	BL
122.772	2.006	1-back	0.0	1.0	0.394	v	TL
124.778	2.006	1-back	0.0	1.0	0.501	p	TR
126.784	2.006	1-back	1.0	1.0	0.664	p	BL
128.79	2.006	1-back	0.0	1.0	0.929	z	BR
130.796	2.006	1-back	0.0	1.0	0.462	s	TR
132.802	2.006	1-back	1.0	1.0	0.424	s	BL
134.808	2.006	1-back	0.0	1.0	0.493	c	TL
136.814	2.006	1-back	1.0	1.0	0.475	c	BR
138.82	2.006	1-back	0.0	1.0	0.605	l	BR
140.826	2.006	1-back	0.0	1.0	0.485	n	BL
142.832	2.006	1-back	0.0	1.0	0.48	v	TL
144.838	2.006	1-back	1.0	1.0	0.413	v	TR
146.844	2.006	1-back	0.0	1.0	0.503	z	BR
148.85	2.006	1-back	0.0	1.0	0.521	s	TL
150.856	2.006	1-back	0.0	1.0	0.498	x	TR
152.862	2.006	1-back	1.0	1.0	0.504	x	BL
154.868	2.006	1-back	1.0	1.0	0.523	x	BR
156.874	2.006	1-back	0.0	1.0	0.535	v	TR
158.88	2.006	1-back	0.0	1.0	0.472	z	TL
160.886	2.006	1-back	1.0	1.0	0.612	z	BR
162.892	2.006	1-back	0.0	1.0	0.688	f	BL
164.898	2.006	1-back	0.0	1.0	0.507	r	TR
166.904	2.006	1-back	1.0	1.0	0.451	r	BL
168.91	2.006	1-back	0.0	1.0	0.515	n	TL
170.916	2.006	1-back	0.0	1.0	0.619	l	BL
172.922	2.006	1-back	1.0	1.0	0.561	l	BR
174.928	2.006	1-back	0.0	1.0	0.543	s	TL
176.934	2.006	1-back	0.0	1.0	0.597	g	TR
178.94	2.006	1-back	0.0	1.0	0.744	c	BL
180.946	2.006	1-back	1.0	1.0	0.489	c	TR
182.952	2.006	1-back	0.0	1.0	0.511	f	BR
184.958	2.006	1-back	1.0	1.0	0.57	f	TL
186.964	2.007	1-back	0.0	1.0	0.867	t	TR
188.971	2.006	1-back	0.0	1.0	0.777	x	BL
190.977	2.006	1-back	0.0	1.0	0.495	p	TL
192.983	2.006	1-back	1.0	1.0	0.383	p	BL
194.989	2.006	1-back	0.0	1.0	0.498	n	BR
196.995	2.006	1-back	1.0	1.0	0.409	n	TL
199.001	2.006	1-back	0.0	1.0	0.47	g	BR
201.007	2.006	1-back	0.0	1.0	0.811	l	BL
203.013	2.006	1-back	0.0	1.0	0.542	t	TR
205.019	2.0	1-back	1.0	1.0	0.554	t	BR
