onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.015	1.805	no_response	n/a	1.0	n/a	c	BL
5.82	1.806	no_response	n/a	1.0	n/a	p	BR
7.626	2.023	2-back	1.0	1.0	0.732	n	BL
9.649	2.022	2-back	0.0	1.0	0.767	x	TR
11.671	2.023	2-back	0.0	1.0	0.567	g	TL
13.694	2.023	2-back	1.0	1.0	0.669	p	TR
15.717	2.022	2-back	1.0	1.0	0.595	c	TL
17.739	2.023	2-back	0.0	1.0	0.545	x	BL
19.762	2.023	2-back	1.0	1.0	0.402	l	TL
21.785	2.023	2-back	0.0	1.0	0.657	v	TR
23.808	2.022	2-back	0.0	1.0	0.766	g	TR
25.83	2.023	2-back	0.0	1.0	0.86	t	BR
27.853	2.023	2-back	0.0	1.0	0.64	z	BL
29.876	2.023	2-back	1.0	1.0	0.406	n	BR
31.899	2.022	2-back	0.0	1.0	0.602	f	TL
33.921	2.023	2-back	0.0	1.0	0.61	n	TR
35.944	2.023	2-back	1.0	1.0	0.594	t	TL
37.967	2.022	2-back	0.0	1.0	0.65	v	BL
39.989	2.023	2-back	1.0	1.0	0.654	l	TL
42.012	2.023	2-back	0.0	1.0	0.652	r	TL
44.035	2.023	2-back	0.0	1.0	0.869	s	BR
46.058	2.022	2-back	0.0	1.0	0.622	v	BL
48.08	2.023	2-back	1.0	1.0	0.357	n	BR
50.103	2.023	2-back	0.0	1.0	0.492	p	TL
52.126	2.022	2-back	0.0	1.0	0.628	s	TR
54.148	2.023	2-back	0.0	1.0	0.605	g	BR
56.171	2.023	2-back	0.0	1.0	0.521	p	BL
58.194	2.023	2-back	1.0	1.0	0.493	f	BR
60.217	2.022	2-back	0.0	1.0	0.451	r	TR
62.239	2.023	2-back	0.0	0.0	0.648	s	BL
64.262	2.023	2-back	1.0	0.0	n/a	z	TR
66.285	2.023	2-back	1.0	0.0	0.71	x	BL
68.308	2.022	2-back	0.0	1.0	0.81	c	TL
70.33	2.023	2-back	0.0	1.0	0.777	r	TR
72.353	2.023	2-back	0.0	1.0	0.554	v	BR
74.376	2.022	2-back	0.0	1.0	0.521	l	TL
76.398	2.023	2-back	1.0	1.0	0.39	c	BR
78.421	2.023	2-back	0.0	1.0	0.6	s	TR
80.444	2.023	2-back	1.0	1.0	0.715	t	BR
82.467	2.022	2-back	0.0	1.0	0.623	r	BL
84.489	2.023	2-back	0.0	1.0	0.632	f	TL
86.512	2.023	2-back	1.0	1.0	0.64	z	BL
88.535	2.022	2-back	0.0	1.0	0.586	l	TR
90.557	2.023	2-back	0.0	1.0	0.636	x	TL
92.58	2.023	2-back	1.0	1.0	0.428	f	TR
94.603	2.023	2-back	0.0	1.0	0.482	g	BR
96.626	2.022	2-back	0.0	1.0	0.563	t	BL
98.648	6.037	2-back	1.0	1.0	0.427	z	BR
104.685	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.708	2.023	baseline	1.0	1.0	0.44	redcross.bmp	n/a
108.731	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.753	2.023	baseline	1.0	1.0	0.322	redcross.bmp	n/a
112.776	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.799	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.821	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.844	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.867	2.023	baseline	1.0	1.0	0.347	redcross.bmp	n/a
122.89	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.912	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.935	4.027	baseline	1.0	1.0	0.335	redcross.bmp	n/a
130.962	1.805	no_response	n/a	1.0	n/a	v	TR
132.767	2.023	1-back	0.0	1.0	0.502	p	TL
134.79	2.023	1-back	0.0	1.0	0.592	z	BL
136.813	2.022	1-back	1.0	1.0	0.41	c	BL
138.835	2.023	1-back	0.0	1.0	0.333	t	TR
140.858	2.023	1-back	0.0	1.0	0.451	l	TL
142.881	2.022	1-back	1.0	1.0	0.438	c	TL
144.903	2.023	1-back	0.0	1.0	0.526	v	BL
146.926	2.023	1-back	0.0	1.0	0.485	n	BR
148.949	2.023	1-back	1.0	1.0	0.367	l	BR
150.972	2.022	1-back	0.0	1.0	0.52	v	TL
152.994	2.023	1-back	0.0	1.0	0.657	c	BR
155.017	2.023	1-back	0.0	1.0	0.606	r	TR
157.04	2.023	1-back	1.0	1.0	0.482	t	TR
159.063	2.022	1-back	0.0	1.0	0.469	n	BL
161.085	2.023	1-back	1.0	1.0	0.661	s	BL
163.108	2.023	1-back	0.0	1.0	0.558	v	TR
165.131	2.022	1-back	0.0	1.0	0.517	p	TL
167.153	2.023	1-back	1.0	1.0	0.418	c	TL
169.176	2.023	1-back	0.0	1.0	0.519	g	TR
171.199	2.023	1-back	1.0	1.0	0.614	z	TR
173.222	2.022	1-back	0.0	1.0	0.489	x	BR
175.244	2.023	1-back	0.0	0.0	0.964	g	BL
177.267	2.023	1-back	0.0	1.0	0.487	l	TL
179.29	2.022	1-back	0.0	1.0	0.516	r	BL
181.312	2.023	1-back	1.0	1.0	0.51	x	BL
183.335	2.023	1-back	0.0	1.0	0.384	f	BR
185.358	2.023	1-back	0.0	1.0	0.465	z	TR
187.381	2.022	1-back	1.0	1.0	0.599	r	TR
189.403	2.023	1-back	0.0	1.0	0.667	f	BL
191.426	2.023	1-back	1.0	1.0	0.408	n	BL
193.449	2.023	1-back	0.0	1.0	0.448	x	TR
195.472	2.022	1-back	1.0	1.0	0.397	t	TR
197.494	2.023	1-back	0.0	1.0	0.433	p	BR
199.517	2.023	1-back	1.0	1.0	0.348	x	BR
201.54	2.022	1-back	0.0	1.0	0.429	t	TL
203.562	2.023	1-back	1.0	1.0	0.5	s	TL
205.585	2.023	1-back	0.0	1.0	0.532	f	BL
207.608	2.023	1-back	0.0	1.0	0.57	l	BR
209.631	2.022	1-back	1.0	1.0	0.362	g	BR
211.653	2.023	1-back	0.0	1.0	0.509	n	TL
213.676	2.023	1-back	0.0	1.0	0.458	s	TR
215.699	2.022	1-back	0.0	1.0	0.448	p	BR
217.721	2.023	1-back	0.0	1.0	0.494	r	TL
219.744	2.023	1-back	1.0	1.0	0.368	s	TL
221.767	2.023	1-back	0.0	1.0	0.41	g	BR
223.79	2.022	1-back	1.0	1.0	0.586	z	BR
225.812	6.037	1-back	0.0	1.0	0.539	f	BL
