onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.014	1.805	no_response	n/a	1.0	n/a	v	BL
5.819	1.805	no_response	n/a	1.0	n/a	c	BR
7.624	2.006	2-back	1.0	1.0	0.749	g	BL
9.63	2.006	2-back	0.0	1.0	0.555	p	TR
11.636	2.006	2-back	0.0	1.0	0.679	n	TL
13.642	2.007	2-back	1.0	1.0	0.468	x	TR
15.649	2.005	2-back	0.0	1.0	0.534	p	BL
17.654	2.007	2-back	0.0	1.0	0.541	c	TL
19.661	2.006	2-back	0.0	1.0	0.635	l	TL
21.667	2.006	2-back	0.0	0.0	0.879	v	TR
23.673	2.006	2-back	1.0	0.0	1.128	x	TL
25.679	2.006	2-back	1.0	1.0	0.81	g	TR
27.685	2.006	2-back	0.0	1.0	0.667	t	BR
29.691	2.006	2-back	0.0	1.0	0.515	z	BL
31.697	2.006	2-back	1.0	1.0	0.436	n	BR
33.703	2.006	2-back	0.0	1.0	0.484	f	TR
35.709	2.006	2-back	0.0	1.0	0.522	x	TL
37.715	2.006	2-back	0.0	1.0	0.508	n	BL
39.721	2.006	2-back	1.0	1.0	0.327	t	TL
41.727	2.006	2-back	0.0	1.0	0.48	l	BR
43.733	2.006	2-back	0.0	1.0	0.84	r	BL
45.739	2.006	2-back	1.0	1.0	0.488	f	BR
47.745	2.006	2-back	0.0	1.0	0.721	s	BR
49.751	2.006	2-back	0.0	1.0	0.746	v	TL
51.757	2.006	2-back	0.0	1.0	0.662	n	TR
53.763	2.006	2-back	1.0	1.0	0.667	p	TL
55.769	2.006	2-back	0.0	1.0	0.652	s	BL
57.775	2.006	2-back	0.0	1.0	0.572	g	BR
59.781	2.006	2-back	1.0	1.0	0.397	f	BL
61.787	2.006	2-back	0.0	1.0	0.624	r	TR
63.793	2.006	2-back	0.0	1.0	0.481	s	TL
65.799	2.006	2-back	0.0	1.0	0.44	z	BL
67.805	2.006	2-back	1.0	1.0	0.383	c	TL
69.811	2.006	2-back	0.0	1.0	0.483	r	BR
71.817	2.006	2-back	0.0	1.0	0.467	v	TR
73.823	2.006	2-back	1.0	1.0	0.313	l	BR
75.829	2.006	2-back	1.0	1.0	0.635	c	TR
77.835	2.006	2-back	0.0	1.0	0.588	s	BL
79.841	2.006	2-back	0.0	1.0	0.684	t	TL
81.847	2.006	2-back	0.0	1.0	0.552	r	TR
83.853	2.006	2-back	0.0	1.0	0.489	z	BL
85.859	2.006	2-back	1.0	1.0	0.39	l	TR
87.865	2.006	2-back	1.0	1.0	0.721	x	BL
89.871	2.006	2-back	0.0	1.0	0.59	f	BR
91.877	2.006	2-back	0.0	1.0	0.475	p	TR
93.883	2.006	2-back	1.0	1.0	0.322	g	BR
95.889	2.006	2-back	0.0	1.0	0.432	t	BL
97.895	6.02	2-back	1.0	1.0	0.433	z	BR
103.915	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.937	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.96	2.023	baseline	1.0	1.0	0.359	redcross.bmp	n/a
109.983	2.023	baseline	1.0	1.0	0.366	redcross.bmp	n/a
112.006	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.028	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.051	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.074	2.022	baseline	1.0	1.0	0.568	redcross.bmp	n/a
120.096	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.119	2.023	baseline	1.0	1.0	0.374	redcross.bmp	n/a
124.142	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.165	6.032	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.197	1.806	no_response	n/a	1.0	n/a	l	TR
134.003	2.006	1-back	1.0	1.0	0.537	x	TR
136.009	2.006	1-back	0.0	1.0	0.448	l	BL
138.015	2.006	1-back	1.0	1.0	0.384	s	BL
140.021	2.006	1-back	0.0	1.0	0.438	g	TL
142.027	2.006	1-back	0.0	1.0	0.461	r	BR
144.033	2.006	1-back	0.0	1.0	0.446	s	TL
146.039	2.006	1-back	0.0	1.0	0.457	z	BL
148.045	2.006	1-back	0.0	1.0	0.427	t	TR
150.051	2.006	1-back	1.0	1.0	0.394	x	TR
152.057	2.006	1-back	0.0	1.0	0.348	n	BR
154.063	2.006	1-back	0.0	1.0	0.339	l	TL
156.069	2.006	1-back	1.0	1.0	0.331	g	TL
158.075	2.006	1-back	0.0	1.0	0.432	r	BR
160.081	2.006	1-back	1.0	1.0	0.504	p	BR
162.087	2.006	1-back	0.0	1.0	0.386	z	TR
164.093	2.006	1-back	0.0	1.0	0.457	r	BL
166.099	2.006	1-back	1.0	1.0	0.416	x	BL
168.105	2.006	1-back	0.0	1.0	0.462	p	TR
170.111	2.006	1-back	0.0	1.0	0.477	c	BL
172.117	2.006	1-back	0.0	1.0	0.417	f	TR
174.123	2.006	1-back	1.0	1.0	0.447	l	TR
176.129	2.006	1-back	1.0	1.0	0.378	t	TR
178.135	2.006	1-back	0.0	1.0	0.333	f	TL
180.141	2.006	1-back	0.0	1.0	0.412	r	BL
182.147	2.006	1-back	1.0	1.0	0.408	s	BL
184.153	2.006	1-back	0.0	1.0	0.327	f	TR
186.159	2.006	1-back	0.0	0.0	0.442	c	BR
188.165	2.006	1-back	1.0	1.0	0.841	z	BR
190.171	2.006	1-back	0.0	1.0	0.699	v	BL
192.177	2.006	1-back	0.0	1.0	0.707	p	TL
194.183	2.006	1-back	1.0	1.0	0.431	t	TL
196.189	2.006	1-back	0.0	1.0	0.406	c	BL
198.195	2.006	1-back	0.0	1.0	0.446	p	BR
200.201	2.006	1-back	0.0	1.0	0.622	v	TL
202.207	2.006	1-back	1.0	1.0	0.403	n	TL
204.213	2.006	1-back	0.0	1.0	0.532	s	BR
206.219	2.006	1-back	1.0	1.0	0.418	z	BR
208.225	2.006	1-back	0.0	1.0	0.366	v	BL
210.231	2.006	1-back	0.0	1.0	0.455	n	BR
212.237	2.006	1-back	0.0	1.0	0.486	t	TL
214.243	2.006	1-back	1.0	1.0	0.4	g	TL
216.249	2.006	1-back	0.0	1.0	0.367	x	TR
218.255	2.006	1-back	1.0	1.0	0.499	g	TR
220.261	2.006	1-back	0.0	1.0	0.38	c	TL
222.267	2.006	1-back	0.0	1.0	0.477	v	BL
224.273	2.006	1-back	0.0	1.0	0.429	f	BR
226.279	6.02	1-back	1.0	1.0	0.371	n	BR
232.299	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.322	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.361	2.023	baseline	1.0	1.0	0.343	redcross.bmp	n/a
238.384	2.039	baseline	1.0	1.0	0.476	redcross.bmp	n/a
240.423	2.024	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.447	2.038	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.485	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.508	2.04	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.548	2.023	baseline	1.0	1.0	0.266	redcross.bmp	n/a
250.571	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.593	2.023	baseline	1.0	1.0	0.318	redcross.bmp	n/a
254.616	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
