onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.032	1.805	no_response	n/a	1.0	n/a	TR	n/a
5.837	2.006	1-back	0.0	1.0	0.866	x	TR
7.843	2.006	1-back	0.0	0.0	n/a	l	BL
9.849	2.006	1-back	1.0	0.0	n/a	s	BL
11.855	2.006	1-back	0.0	1.0	0.128	g	TL
13.861	2.006	1-back	0.0	0.0	n/a	r	BR
15.867	2.006	1-back	0.0	0.0	n/a	s	TL
17.873	2.006	1-back	0.0	0.0	n/a	z	BL
19.879	2.006	1-back	0.0	0.0	n/a	t	TR
21.885	2.006	1-back	1.0	0.0	0.096	x	TR
23.891	2.006	1-back	0.0	0.0	0.505	n	BR
25.897	2.007	1-back	0.0	0.0	n/a	l	TL
27.904	2.006	1-back	1.0	0.0	n/a	g	TL
29.91	2.006	1-back	0.0	0.0	0.644	r	BR
31.916	2.006	1-back	1.0	0.0	0.062	p	BR
33.922	2.006	1-back	0.0	0.0	n/a	z	TR
35.928	2.006	1-back	0.0	0.0	n/a	r	BL
37.934	2.006	1-back	1.0	0.0	n/a	x	BL
39.94	2.006	1-back	0.0	0.0	0.821	p	TR
41.946	2.006	1-back	0.0	1.0	0.03	c	BL
43.952	2.006	1-back	0.0	0.0	n/a	f	TR
45.958	2.006	1-back	1.0	0.0	n/a	l	TR
47.964	2.006	1-back	1.0	0.0	n/a	t	TR
49.97	2.006	1-back	0.0	0.0	0.437	f	TL
51.976	2.006	1-back	0.0	0.0	n/a	r	BL
53.982	2.006	1-back	1.0	0.0	n/a	s	BL
55.988	2.006	1-back	0.0	0.0	0.37	f	TR
57.994	2.006	1-back	0.0	0.0	n/a	c	BR
60.0	2.006	1-back	1.0	0.0	n/a	z	BR
62.006	2.006	1-back	0.0	0.0	n/a	v	BL
64.012	2.006	1-back	0.0	0.0	n/a	p	TL
66.018	2.006	1-back	1.0	0.0	n/a	t	TL
68.024	2.006	1-back	0.0	0.0	0.684	c	BL
70.03	2.006	1-back	0.0	0.0	n/a	p	BR
72.036	2.006	1-back	0.0	0.0	n/a	v	TL
74.042	2.006	1-back	1.0	0.0	n/a	n	TL
76.048	2.006	1-back	0.0	0.0	n/a	s	BR
78.054	2.006	1-back	1.0	0.0	0.332	z	BR
80.06	2.006	1-back	0.0	0.0	n/a	v	BL
82.066	2.006	1-back	0.0	0.0	n/a	n	BR
84.072	2.006	1-back	0.0	0.0	n/a	t	TL
86.078	2.006	1-back	1.0	0.0	n/a	g	TL
88.084	2.006	1-back	0.0	0.0	0.62	x	TR
90.09	2.006	1-back	1.0	0.0	n/a	g	TR
92.096	2.006	1-back	0.0	0.0	n/a	c	TL
94.102	2.006	1-back	0.0	0.0	n/a	v	BL
96.108	2.006	1-back	0.0	0.0	n/a	f	BR
98.114	6.02	1-back	1.0	0.0	n/a	n	BR
104.134	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.157	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.196	2.023	baseline	1.0	0.0	n/a	redcross.bmp	n/a
110.219	2.023	baseline	1.0	0.0	n/a	redcross.bmp	n/a
112.242	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.281	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
