onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.014	1.806	no_response	n/a	1.0	n/a	v	BL
5.82	1.805	no_response	n/a	1.0	n/a	c	BR
7.625	2.006	2-back	1.0	1.0	0.479	g	BL
9.631	2.006	2-back	0.0	1.0	0.456	p	TR
11.637	2.006	2-back	0.0	1.0	0.476	n	TL
13.643	2.006	2-back	1.0	1.0	0.401	x	TR
15.649	2.006	2-back	0.0	1.0	0.39	p	BL
17.655	2.006	2-back	0.0	1.0	0.543	c	TL
19.661	2.006	2-back	0.0	0.0	0.616	l	TL
21.667	2.006	2-back	0.0	1.0	0.495	v	TR
23.673	2.006	2-back	1.0	1.0	0.443	x	TL
25.679	2.006	2-back	1.0	1.0	0.574	g	TR
27.685	2.006	2-back	0.0	1.0	0.476	t	BR
29.691	2.006	2-back	0.0	1.0	0.441	z	BL
31.697	2.006	2-back	1.0	1.0	0.381	n	BR
33.703	2.006	2-back	0.0	1.0	0.392	f	TR
35.709	2.006	2-back	0.0	1.0	0.458	x	TL
37.715	2.006	2-back	0.0	1.0	0.494	n	BL
39.721	2.006	2-back	1.0	1.0	0.643	t	TL
41.727	2.006	2-back	0.0	1.0	0.511	l	BR
43.733	2.006	2-back	0.0	1.0	0.852	r	BL
45.739	2.006	2-back	1.0	1.0	0.589	f	BR
47.745	2.006	2-back	0.0	1.0	0.866	s	BR
49.751	2.006	2-back	0.0	0.0	0.803	v	TL
51.757	2.006	2-back	0.0	1.0	0.688	n	TR
53.763	2.006	2-back	1.0	1.0	0.637	p	TL
55.769	2.006	2-back	0.0	1.0	0.564	s	BL
57.775	2.006	2-back	0.0	1.0	0.526	g	BR
59.781	2.006	2-back	1.0	1.0	0.387	f	BL
61.787	2.006	2-back	0.0	1.0	0.461	r	TR
63.793	2.006	2-back	0.0	1.0	0.48	s	TL
65.799	2.006	2-back	0.0	1.0	0.852	z	BL
67.805	2.006	2-back	1.0	1.0	0.626	c	TL
69.811	2.006	2-back	0.0	1.0	0.646	r	BR
71.817	2.006	2-back	0.0	1.0	0.636	v	TR
73.823	2.006	2-back	1.0	1.0	0.45	l	BR
75.829	2.006	2-back	1.0	1.0	0.486	c	TR
77.835	2.006	2-back	0.0	1.0	0.536	s	BL
79.841	2.006	2-back	0.0	1.0	0.448	t	TL
81.847	2.006	2-back	0.0	1.0	0.52	r	TR
83.853	2.006	2-back	0.0	1.0	0.523	z	BL
85.859	2.006	2-back	1.0	1.0	0.458	l	TR
87.865	2.006	2-back	1.0	1.0	0.447	x	BL
89.871	2.006	2-back	0.0	1.0	0.587	f	BR
91.877	2.006	2-back	0.0	1.0	0.511	p	TR
93.883	2.006	2-back	1.0	1.0	0.368	g	BR
95.889	2.006	2-back	0.0	1.0	0.435	t	BL
97.895	6.02	2-back	1.0	1.0	0.427	z	BR
103.915	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.938	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.96	2.023	baseline	1.0	1.0	0.915	redcross.bmp	n/a
109.983	2.023	baseline	1.0	1.0	0.398	redcross.bmp	n/a
112.006	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.028	2.024	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.052	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.074	2.022	baseline	1.0	1.0	0.862	redcross.bmp	n/a
120.096	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.119	2.023	baseline	1.0	1.0	0.342	redcross.bmp	n/a
124.142	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.165	6.032	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.197	1.806	no_response	n/a	1.0	n/a	l	TR
134.003	2.006	1-back	1.0	1.0	0.512	x	TR
136.009	2.006	1-back	0.0	1.0	0.61	l	BL
138.015	2.006	1-back	1.0	1.0	0.522	s	BL
140.021	2.006	1-back	0.0	1.0	0.607	g	TL
142.027	2.006	1-back	0.0	1.0	0.498	r	BR
144.033	2.006	1-back	0.0	0.0	0.46	s	TL
146.039	2.006	1-back	0.0	0.0	0.916	z	BL
148.045	2.006	1-back	0.0	1.0	0.674	t	TR
150.051	2.006	1-back	1.0	1.0	0.659	x	TR
152.057	2.006	1-back	0.0	1.0	0.683	n	BR
154.063	2.006	1-back	0.0	1.0	0.596	l	TL
156.069	2.006	1-back	1.0	1.0	0.521	g	TL
158.075	2.006	1-back	0.0	1.0	0.676	r	BR
160.081	2.006	1-back	1.0	1.0	0.491	p	BR
162.087	2.006	1-back	0.0	1.0	0.49	z	TR
164.093	2.006	1-back	0.0	1.0	0.513	r	BL
166.099	2.006	1-back	1.0	1.0	0.44	x	BL
168.105	2.006	1-back	0.0	1.0	0.446	p	TR
170.111	2.006	1-back	0.0	1.0	0.349	c	BL
172.117	2.006	1-back	0.0	1.0	0.478	f	TR
174.123	2.006	1-back	1.0	1.0	0.505	l	TR
176.129	2.006	1-back	1.0	1.0	0.477	t	TR
