onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
2.009	1.805	no_response	n/a	1.0	n/a	v	TR
3.814	2.023	1-back	0.0	1.0	0.368	p	TL
5.837	2.023	1-back	0.0	1.0	0.65	z	BL
7.86	2.022	1-back	1.0	1.0	0.45	c	BL
9.882	2.023	1-back	0.0	1.0	0.391	t	TR
11.905	2.023	1-back	0.0	1.0	0.691	l	TL
13.928	2.023	1-back	1.0	1.0	0.355	c	TL
15.951	2.022	1-back	0.0	1.0	0.551	v	BL
17.973	2.023	1-back	0.0	1.0	0.608	n	BR
19.996	2.023	1-back	1.0	1.0	0.547	l	BR
22.019	2.022	1-back	0.0	1.0	0.692	v	TL
24.041	2.023	1-back	0.0	1.0	0.557	c	BR
26.064	2.023	1-back	0.0	0.0	0.502	r	TR
28.087	2.023	1-back	1.0	1.0	0.819	t	TR
30.11	2.022	1-back	0.0	1.0	0.816	n	BL
32.132	2.023	1-back	1.0	1.0	0.401	s	BL
34.155	2.023	1-back	0.0	1.0	0.685	v	TR
36.178	2.023	1-back	0.0	1.0	0.506	p	TL
38.201	2.022	1-back	1.0	1.0	0.558	c	TL
40.223	2.023	1-back	0.0	1.0	0.407	g	TR
42.246	2.023	1-back	1.0	1.0	0.569	z	TR
44.269	2.022	1-back	0.0	1.0	0.524	x	BR
46.291	2.023	1-back	0.0	1.0	0.594	g	BL
48.314	2.023	1-back	0.0	1.0	0.51	l	TL
50.337	2.023	1-back	0.0	1.0	0.451	r	BL
52.36	2.022	1-back	1.0	1.0	0.419	x	BL
54.382	2.023	1-back	0.0	1.0	0.705	f	BR
56.405	2.023	1-back	0.0	1.0	0.524	z	TR
58.428	2.022	1-back	1.0	1.0	0.375	r	TR
60.45	2.023	1-back	0.0	1.0	0.405	f	BL
62.473	2.023	1-back	1.0	1.0	0.533	n	BL
64.496	2.023	1-back	0.0	1.0	0.631	x	TR
66.519	2.022	1-back	1.0	1.0	0.457	t	TR
68.541	2.023	1-back	0.0	1.0	0.322	p	BR
70.564	2.023	1-back	1.0	1.0	0.492	x	BR
72.587	2.023	1-back	0.0	1.0	0.377	t	TL
74.61	2.022	1-back	1.0	1.0	0.559	s	TL
76.632	2.023	1-back	0.0	1.0	0.437	f	BL
78.655	2.023	1-back	0.0	1.0	0.671	l	BR
80.678	2.022	1-back	1.0	1.0	0.575	g	BR
82.7	2.023	1-back	0.0	1.0	0.401	n	TL
84.723	2.023	1-back	0.0	1.0	0.767	s	TR
86.746	2.023	1-back	0.0	0.0	0.419	p	BR
88.769	2.022	1-back	0.0	1.0	0.634	r	TL
90.791	2.023	1-back	1.0	1.0	0.668	s	TL
92.814	2.023	1-back	0.0	1.0	0.717	g	BR
94.837	2.022	1-back	1.0	1.0	0.522	z	BR
96.859	6.037	1-back	0.0	1.0	0.477	f	BL
102.896	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
104.919	2.023	baseline	1.0	1.0	0.365	redcross.bmp	n/a
106.942	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.964	2.023	baseline	1.0	1.0	0.501	redcross.bmp	n/a
110.987	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
113.01	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
115.033	2.022	baseline	1.0	1.0	0.342	redcross.bmp	n/a
117.055	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
119.078	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.101	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.123	2.023	baseline	1.0	1.0	0.387	redcross.bmp	n/a
125.146	6.033	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
131.179	1.805	no_response	n/a	1.0	n/a	c	BL
132.984	1.806	no_response	n/a	0.0	0.748	p	BR
134.79	2.022	2-back	1.0	1.0	0.633	n	BL
136.812	2.023	2-back	0.0	1.0	0.678	x	TR
138.835	2.023	2-back	0.0	1.0	0.801	g	TL
140.858	2.023	2-back	1.0	1.0	0.412	p	TR
142.881	2.022	2-back	1.0	1.0	0.856	c	TL
144.903	2.023	2-back	0.0	1.0	0.352	x	BL
146.926	2.023	2-back	1.0	1.0	0.447	l	TL
148.949	2.022	2-back	0.0	1.0	0.398	v	TR
150.971	2.023	2-back	0.0	1.0	0.752	g	TR
152.994	2.023	2-back	0.0	1.0	0.793	t	BR
155.017	2.023	2-back	0.0	1.0	0.679	z	BL
157.04	2.022	2-back	1.0	1.0	0.562	n	BR
