onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.015	1.805	no_response	n/a	1.0	n/a	v	TR
5.82	1.806	no_response	n/a	1.0	n/a	r	BR
7.626	2.006	2-back	1.0	1.0	1.034	v	TL
9.632	2.006	2-back	0.0	1.0	0.992	g	TR
11.638	2.006	2-back	0.0	1.0	0.91	p	BL
13.644	2.006	2-back	1.0	0.0	0.993	g	BR
15.65	2.006	2-back	0.0	1.0	0.754	n	TL
17.656	2.006	2-back	0.0	1.0	0.642	x	TR
19.662	2.006	2-back	0.0	1.0	0.595	l	BR
21.668	2.006	2-back	0.0	1.0	0.637	c	TL
23.674	2.006	2-back	1.0	1.0	0.742	l	BL
25.68	2.006	2-back	1.0	1.0	0.726	c	TR
27.686	2.006	2-back	0.0	1.0	0.557	t	BR
29.692	2.006	2-back	0.0	1.0	0.803	n	TL
31.698	2.006	2-back	1.0	1.0	0.685	t	BR
33.704	2.006	2-back	0.0	1.0	0.597	f	TR
35.71	2.006	2-back	0.0	0.0	0.652	n	BR
37.716	2.006	2-back	0.0	1.0	0.582	x	TL
39.722	2.006	2-back	1.0	1.0	0.643	n	BL
41.728	2.006	2-back	0.0	1.0	0.928	r	TR
43.734	2.006	2-back	0.0	0.0	0.741	f	TL
45.74	2.006	2-back	1.0	1.0	0.827	r	BR
47.746	2.006	2-back	0.0	1.0	0.585	s	TR
49.752	2.006	2-back	0.0	1.0	0.576	v	BL
51.758	2.006	2-back	0.0	1.0	0.671	p	TL
53.764	2.006	2-back	1.0	1.0	0.647	v	TR
55.77	2.006	2-back	0.0	1.0	0.978	s	BL
57.776	2.006	2-back	0.0	1.0	0.891	p	BR
59.782	2.006	2-back	1.0	0.0	0.762	s	TR
61.788	2.006	2-back	0.0	1.0	0.99	g	BL
63.794	2.006	2-back	0.0	1.0	0.596	z	TL
65.8	2.006	2-back	0.0	0.0	0.677	r	BR
67.806	2.006	2-back	1.0	1.0	0.783	z	BL
69.812	2.006	2-back	0.0	1.0	0.554	c	BL
71.818	2.006	2-back	0.0	1.0	0.622	t	BR
73.824	2.006	2-back	1.0	1.0	0.471	c	TL
75.83	2.006	2-back	1.0	0.0	0.459	t	BL
77.836	2.006	2-back	0.0	1.0	0.635	s	BR
79.842	2.007	2-back	0.0	1.0	0.607	x	BL
81.849	2.006	2-back	0.0	1.0	0.698	f	TR
83.855	2.006	2-back	1.0	1.0	0.691	x	TR
85.861	2.006	2-back	1.0	1.0	0.609	f	BR
87.867	2.006	2-back	0.0	1.0	0.596	l	TL
89.873	2.006	2-back	0.0	1.0	0.639	p	BL
91.879	2.006	2-back	1.0	1.0	0.804	l	BL
93.885	2.006	2-back	0.0	1.0	0.584	z	TL
95.891	2.006	2-back	0.0	1.0	0.982	g	TL
97.897	13.039	2-back	1.0	1.0	0.781	z	TR
110.936	1.805	no_response	n/a	1.0	n/a	r	TL
112.741	2.006	1-back	1.0	1.0	0.7	r	TR
114.747	2.006	1-back	0.0	1.0	0.757	g	BR
116.753	2.006	1-back	1.0	1.0	0.769	g	TL
118.759	2.006	1-back	0.0	1.0	0.938	f	TR
120.765	2.006	1-back	0.0	1.0	0.777	t	BL
122.771	2.006	1-back	0.0	1.0	0.76	v	TL
124.777	2.006	1-back	0.0	1.0	1.098	p	TR
126.783	2.006	1-back	1.0	0.0	n/a	p	BL
128.789	2.006	1-back	0.0	1.0	1.036	z	BR
130.795	2.007	1-back	0.0	0.0	n/a	s	TR
132.802	2.006	1-back	1.0	1.0	0.596	s	BL
134.808	2.006	1-back	0.0	1.0	0.693	c	TL
136.814	2.006	1-back	1.0	1.0	0.631	c	BR
138.82	2.006	1-back	0.0	1.0	0.739	l	BR
140.826	2.006	1-back	0.0	1.0	0.608	n	BL
142.832	2.006	1-back	0.0	1.0	0.57	v	TL
144.838	2.006	1-back	1.0	1.0	0.634	v	TR
146.844	2.006	1-back	0.0	1.0	0.58	z	BR
148.85	2.006	1-back	0.0	1.0	0.807	s	TL
150.856	2.006	1-back	0.0	1.0	0.77	x	TR
152.862	2.006	1-back	1.0	1.0	0.626	x	BL
154.868	2.006	1-back	1.0	1.0	0.583	x	BR
156.874	2.006	1-back	0.0	1.0	0.528	v	TR
158.88	2.006	1-back	0.0	1.0	0.583	z	TL
160.886	2.006	1-back	1.0	1.0	0.672	z	BR
162.892	2.006	1-back	0.0	1.0	0.581	f	BL
164.898	2.006	1-back	0.0	1.0	0.769	r	TR
166.904	2.006	1-back	1.0	1.0	0.65	r	BL
168.91	2.006	1-back	0.0	1.0	0.569	n	TL
170.916	2.006	1-back	0.0	1.0	0.58	l	BL
172.922	2.006	1-back	1.0	1.0	0.563	l	BR
174.928	2.006	1-back	0.0	1.0	0.594	s	TL
176.934	2.006	1-back	0.0	1.0	0.515	g	TR
178.94	2.006	1-back	0.0	1.0	0.894	c	BL
180.946	2.006	1-back	1.0	1.0	0.584	c	TR
182.952	2.006	1-back	0.0	1.0	0.498	f	BR
184.958	2.006	1-back	1.0	1.0	0.509	f	TL
186.964	2.006	1-back	0.0	1.0	0.618	t	TR
188.97	2.006	1-back	0.0	1.0	0.601	x	BL
190.976	2.006	1-back	0.0	1.0	0.611	p	TL
192.982	2.006	1-back	1.0	1.0	0.613	p	BL
194.988	2.006	1-back	0.0	1.0	0.493	n	BR
196.994	2.006	1-back	1.0	1.0	0.523	n	TL
199.0	2.006	1-back	0.0	1.0	0.671	g	BR
201.006	2.006	1-back	0.0	1.0	0.542	l	BL
203.012	2.006	1-back	0.0	1.0	0.497	t	TR
205.018	2.0	1-back	1.0	1.0	0.559	t	BR
