onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.031	1.805	no_response	n/a	1.0	n/a	l	TR
5.836	2.023	1-back	1.0	1.0	0.668	l	BL
7.859	2.022	1-back	0.0	1.0	0.655	s	TR
9.881	2.023	1-back	0.0	1.0	0.699	z	BL
11.904	2.023	1-back	0.0	1.0	0.547	t	TL
13.927	2.022	1-back	0.0	1.0	0.577	x	BR
15.949	2.023	1-back	1.0	1.0	0.347	x	TL
17.972	2.023	1-back	0.0	1.0	0.517	n	BL
19.995	2.022	1-back	0.0	1.0	0.611	s	TR
22.017	2.023	1-back	0.0	1.0	0.601	l	BR
24.04	2.023	1-back	1.0	1.0	0.548	l	TL
26.063	2.023	1-back	0.0	1.0	0.554	g	BR
28.086	2.022	1-back	1.0	1.0	0.506	g	TR
30.108	2.023	1-back	0.0	1.0	0.474	r	TL
32.131	2.023	1-back	1.0	1.0	0.45	r	TR
34.154	2.022	1-back	0.0	1.0	0.435	x	BL
36.176	2.023	1-back	0.0	1.0	0.465	p	TR
38.199	2.023	1-back	1.0	1.0	0.386	p	TL
40.222	2.022	1-back	0.0	1.0	0.613	c	TR
42.244	2.023	1-back	0.0	1.0	0.654	r	BL
44.267	2.023	1-back	0.0	1.0	0.598	f	TR
46.29	2.022	1-back	1.0	1.0	0.46	f	BR
48.312	2.023	1-back	1.0	1.0	0.597	f	BL
50.335	2.023	1-back	0.0	1.0	0.465	c	TL
52.358	2.022	1-back	0.0	1.0	0.478	z	BL
54.38	2.023	1-back	1.0	1.0	0.559	z	BR
56.403	2.023	1-back	0.0	1.0	0.623	v	BL
58.426	2.022	1-back	0.0	1.0	0.523	p	TL
60.448	2.023	1-back	1.0	1.0	0.477	p	TR
62.471	2.023	1-back	0.0	1.0	0.684	n	BR
64.494	2.022	1-back	0.0	1.0	0.617	s	BL
66.516	2.023	1-back	1.0	1.0	0.361	s	TL
68.539	2.023	1-back	0.0	1.0	0.494	z	TR
70.562	2.023	1-back	0.0	1.0	0.71	v	BL
72.585	2.022	1-back	0.0	1.0	0.518	t	BR
74.607	2.023	1-back	1.0	1.0	0.314	t	TL
76.63	2.023	1-back	1.0	1.0	0.483	t	BR
78.653	2.022	1-back	0.0	1.0	0.433	g	TL
80.675	2.023	1-back	0.0	1.0	0.423	x	BR
