onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.015	1.805	no_response	n/a	1.0	n/a	t	TR
5.82	2.023	1-back	0.0	1.0	0.654	c	BR
7.843	2.023	1-back	0.0	1.0	0.821	n	BL
9.866	2.022	1-back	1.0	1.0	0.779	l	BL
11.888	2.023	1-back	0.0	1.0	0.568	g	TR
13.911	2.023	1-back	0.0	1.0	0.719	f	TL
15.934	2.022	1-back	1.0	1.0	0.432	p	TL
17.956	2.023	1-back	0.0	1.0	0.585	x	TR
19.979	2.023	1-back	1.0	1.0	0.667	n	TR
22.002	2.023	1-back	0.0	1.0	0.689	s	TL
24.025	2.022	1-back	0.0	1.0	0.742	r	BR
26.047	2.023	1-back	1.0	1.0	0.619	v	BR
28.07	2.023	1-back	0.0	1.0	0.671	l	TL
30.093	2.023	1-back	1.0	1.0	0.593	z	TL
32.116	2.022	1-back	0.0	1.0	0.693	c	TR
34.138	2.023	1-back	0.0	1.0	0.518	f	BL
36.161	2.023	1-back	0.0	1.0	0.819	p	TR
38.184	2.022	1-back	1.0	1.0	0.521	t	TR
40.206	2.023	1-back	0.0	1.0	0.69	g	BL
42.229	2.023	1-back	1.0	0.0	0.899	x	BL
44.252	2.023	1-back	0.0	1.0	0.91	c	TR
46.275	2.022	1-back	1.0	0.0	1.182	p	TR
48.297	2.023	1-back	0.0	1.0	0.831	z	TL
50.32	2.023	1-back	0.0	1.0	0.658	r	BL
52.343	2.023	1-back	1.0	1.0	0.471	n	BL
54.366	2.022	1-back	0.0	1.0	0.548	z	BR
56.388	2.023	1-back	0.0	1.0	0.681	f	BL
58.411	2.023	1-back	0.0	0.0	0.987	s	TL
60.434	2.023	1-back	0.0	1.0	0.874	v	BR
62.457	2.022	1-back	1.0	1.0	0.551	c	BR
64.479	2.023	1-back	0.0	1.0	0.751	z	TL
66.502	2.023	1-back	1.0	1.0	0.648	r	TL
68.525	2.022	1-back	0.0	1.0	0.648	l	TR
70.547	2.023	1-back	1.0	1.0	0.489	n	TR
72.57	2.023	1-back	0.0	1.0	0.546	v	BR
74.593	2.023	1-back	1.0	1.0	0.602	f	BR
76.616	2.022	1-back	0.0	1.0	0.782	r	TL
78.638	2.023	1-back	1.0	1.0	0.551	l	TL
80.661	2.023	1-back	0.0	1.0	0.74	x	BR
82.684	2.023	1-back	0.0	1.0	0.809	s	BL
84.707	2.022	1-back	0.0	1.0	0.654	g	TL
86.729	2.023	1-back	0.0	1.0	0.871	t	BL
88.752	2.023	1-back	0.0	1.0	0.769	p	BR
90.775	2.022	1-back	0.0	1.0	0.82	s	BL
92.797	2.023	1-back	1.0	1.0	0.539	x	BL
94.82	2.023	1-back	0.0	1.0	0.604	v	TR
96.843	2.023	1-back	0.0	1.0	0.733	t	BR
98.866	6.036	1-back	1.0	1.0	1.042	g	BR
104.902	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.925	2.023	baseline	1.0	1.0	0.334	redcross.bmp	n/a
108.948	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.971	2.022	baseline	1.0	1.0	0.281	redcross.bmp	n/a
112.993	2.023	baseline	1.0	1.0	0.365	redcross.bmp	n/a
115.016	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.039	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
119.061	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.084	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.107	2.023	baseline	1.0	1.0	0.313	redcross.bmp	n/a
125.13	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
127.152	6.033	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
133.185	1.806	no_response	n/a	1.0	n/a	r	TL
134.991	1.805	no_response	n/a	1.0	n/a	p	TR
136.796	2.023	2-back	0.0	1.0	0.666	x	BL
