onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.015	1.805	no_response	n/a	1.0	n/a	c	BL
5.82	1.805	no_response	n/a	1.0	n/a	p	BR
7.625	2.023	2-back	1.0	1.0	0.492	n	BL
9.648	2.023	2-back	0.0	1.0	0.677	x	TR
11.671	2.023	2-back	0.0	1.0	0.467	g	TL
13.694	2.022	2-back	1.0	1.0	0.405	p	TR
15.716	2.023	2-back	1.0	1.0	0.598	c	TL
17.739	2.023	2-back	0.0	1.0	0.396	x	BL
19.762	2.023	2-back	1.0	1.0	0.647	l	TL
21.785	2.022	2-back	0.0	1.0	0.69	v	TR
23.807	2.023	2-back	0.0	1.0	0.467	g	TR
25.83	2.023	2-back	0.0	1.0	0.77	t	BR
27.853	2.022	2-back	0.0	1.0	0.682	z	BL
29.875	2.023	2-back	1.0	1.0	0.827	n	BR
31.898	2.023	2-back	0.0	1.0	0.513	f	TL
33.921	2.023	2-back	0.0	1.0	0.79	n	TR
35.944	2.022	2-back	1.0	1.0	0.423	t	TL
37.966	2.023	2-back	0.0	1.0	0.575	v	BL
39.989	2.023	2-back	1.0	1.0	0.72	l	TL
42.012	2.023	2-back	0.0	1.0	0.626	r	TL
44.035	2.022	2-back	0.0	1.0	0.548	s	BR
46.057	2.023	2-back	0.0	1.0	0.451	v	BL
48.08	2.023	2-back	1.0	1.0	0.755	n	BR
50.103	2.023	2-back	0.0	1.0	0.507	p	TL
52.126	2.022	2-back	0.0	1.0	0.596	s	TR
54.148	2.023	2-back	0.0	1.0	0.388	g	BR
56.171	2.023	2-back	0.0	1.0	0.43	p	BL
58.194	2.022	2-back	1.0	0.0	0.685	f	BR
60.216	2.023	2-back	0.0	1.0	0.526	r	TR
62.239	2.023	2-back	0.0	0.0	0.774	s	BL
64.262	2.023	2-back	1.0	1.0	0.72	z	TR
66.285	2.022	2-back	1.0	1.0	0.627	x	BL
68.307	2.023	2-back	0.0	1.0	0.502	c	TL
70.33	2.023	2-back	0.0	1.0	0.389	r	TR
72.353	2.023	2-back	0.0	1.0	0.642	v	BR
74.376	2.022	2-back	0.0	1.0	0.604	l	TL
76.398	2.023	2-back	1.0	1.0	0.544	c	BR
78.421	2.023	2-back	0.0	1.0	0.446	s	TR
80.444	2.022	2-back	1.0	1.0	0.338	t	BR
82.466	2.023	2-back	0.0	1.0	0.468	r	BL
84.489	2.023	2-back	0.0	1.0	0.481	f	TL
86.512	2.023	2-back	1.0	1.0	0.614	z	BL
88.535	2.022	2-back	0.0	1.0	0.329	l	TR
90.557	2.023	2-back	0.0	1.0	0.408	x	TL
92.58	2.023	2-back	1.0	1.0	1.072	f	TR
94.603	2.023	2-back	0.0	1.0	0.541	g	BR
