onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.014	1.806	no_response	n/a	1.0	n/a	r	TR
5.82	1.805	no_response	n/a	1.0	n/a	p	BL
7.625	2.006	2-back	0.0	1.0	0.675	s	BL
9.631	2.006	2-back	1.0	1.0	0.804	p	TR
11.637	2.006	2-back	0.0	1.0	0.568	c	TL
13.643	2.006	2-back	0.0	1.0	0.751	g	TL
15.649	2.006	2-back	1.0	1.0	0.678	c	BL
17.655	2.006	2-back	0.0	1.0	0.734	f	TR
19.661	2.006	2-back	0.0	1.0	0.542	x	TR
21.667	2.006	2-back	0.0	1.0	0.823	z	TL
23.673	2.006	2-back	1.0	1.0	0.792	x	BR
25.679	2.006	2-back	0.0	1.0	0.828	g	BL
27.685	2.006	2-back	0.0	1.0	0.469	v	TL
29.691	2.006	2-back	1.0	1.0	0.654	g	TL
31.697	2.006	2-back	1.0	1.0	0.791	v	TR
33.703	2.006	2-back	0.0	1.0	0.744	z	BR
35.709	2.006	2-back	0.0	1.0	0.751	n	TL
37.715	2.006	2-back	1.0	1.0	0.586	z	TL
39.721	2.006	2-back	0.0	1.0	0.556	s	BL
41.727	2.006	2-back	1.0	1.0	0.551	z	BR
43.733	2.006	2-back	0.0	1.0	0.631	t	TL
45.739	2.006	2-back	0.0	1.0	0.708	f	BL
47.745	2.006	2-back	1.0	1.0	0.613	t	BR
49.751	2.006	2-back	0.0	1.0	0.718	r	BR
51.757	2.006	2-back	0.0	1.0	0.516	c	TR
53.763	2.006	2-back	1.0	0.0	0.76	r	BL
55.769	2.006	2-back	0.0	1.0	0.575	f	BR
57.775	2.006	2-back	0.0	1.0	0.602	t	TR
59.781	2.006	2-back	1.0	1.0	0.508	f	BL
61.787	2.006	2-back	0.0	1.0	0.462	c	BR
63.793	2.006	2-back	0.0	1.0	0.529	l	BR
65.799	2.006	2-back	0.0	1.0	0.612	n	TR
67.805	2.006	2-back	1.0	1.0	0.809	l	TL
69.811	2.007	2-back	0.0	1.0	0.521	s	BR
71.818	2.006	2-back	0.0	1.0	0.585	g	TR
