onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.021	1.799	no_response	n/a	1.0	n/a	t	TR
5.82	2.013	1-back	0.0	1.0	0.858	c	BR
7.833	2.012	1-back	0.0	1.0	0.78	n	BL
9.845	2.013	1-back	1.0	1.0	0.479	l	BL
11.858	2.013	1-back	0.0	1.0	0.615	g	TR
13.871	2.012	1-back	0.0	1.0	0.753	f	TL
15.883	2.013	1-back	1.0	1.0	0.391	p	TL
17.896	2.012	1-back	0.0	1.0	0.513	x	TR
19.908	2.013	1-back	1.0	1.0	0.432	n	TR
21.921	2.012	1-back	0.0	1.0	0.643	s	TL
23.933	2.013	1-back	0.0	1.0	0.409	r	BR
25.946	2.012	1-back	1.0	1.0	0.491	v	BR
27.958	2.013	1-back	0.0	1.0	0.614	l	TL
29.971	2.013	1-back	1.0	1.0	0.334	z	TL
31.984	2.012	1-back	0.0	1.0	0.386	c	TR
33.996	2.013	1-back	0.0	1.0	0.405	f	BL
36.009	2.012	1-back	0.0	1.0	0.365	p	TR
38.021	2.013	1-back	1.0	1.0	0.516	t	TR
40.034	2.012	1-back	0.0	1.0	0.391	g	BL
42.046	2.013	1-back	1.0	1.0	0.418	x	BL
44.059	2.012	1-back	0.0	1.0	0.351	c	TR
46.071	2.013	1-back	1.0	1.0	0.412	p	TR
48.084	2.013	1-back	0.0	1.0	0.699	z	TL
50.097	2.012	1-back	0.0	0.0	0.55	r	BL
52.109	2.013	1-back	1.0	1.0	0.516	n	BL
54.122	2.012	1-back	0.0	1.0	0.36	z	BR
56.134	2.013	1-back	0.0	0.0	0.376	f	BL
58.147	2.012	1-back	0.0	1.0	0.72	s	TL
60.159	2.013	1-back	0.0	1.0	0.508	v	BR
62.172	2.012	1-back	1.0	1.0	0.549	c	BR
64.184	2.013	1-back	0.0	1.0	0.375	z	TL
66.197	2.013	1-back	1.0	1.0	0.442	r	TL
68.21	2.012	1-back	0.0	1.0	0.412	l	TR
70.222	2.013	1-back	1.0	1.0	0.295	n	TR
72.235	2.012	1-back	0.0	1.0	0.414	v	BR
74.247	2.013	1-back	1.0	1.0	0.546	f	BR
76.26	2.012	1-back	0.0	1.0	0.729	r	TL
78.272	2.013	1-back	1.0	1.0	0.378	l	TL
80.285	2.013	1-back	0.0	1.0	0.322	x	BR
82.298	2.012	1-back	0.0	1.0	0.564	s	BL
84.31	2.013	1-back	0.0	0.0	0.453	g	TL
86.323	2.012	1-back	0.0	1.0	0.566	t	BL
88.335	2.013	1-back	0.0	1.0	0.45	p	BR
90.348	2.012	1-back	0.0	1.0	0.607	s	BL
92.36	2.013	1-back	1.0	1.0	0.434	x	BL
94.373	2.012	1-back	0.0	1.0	0.347	v	TR
96.385	2.013	1-back	0.0	1.0	0.409	t	BR
98.398	6.051	1-back	1.0	1.0	0.381	g	BR
104.449	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.488	2.039	baseline	1.0	1.0	0.345	redcross.bmp	n/a
108.527	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.566	2.04	baseline	1.0	1.0	0.392	redcross.bmp	n/a
112.606	2.039	baseline	1.0	1.0	0.579	redcross.bmp	n/a
114.645	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.684	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.723	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.762	2.04	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.802	2.039	baseline	1.0	1.0	0.429	redcross.bmp	n/a
124.841	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.88	6.038	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.918	1.799	no_response	n/a	1.0	n/a	r	TL
134.717	1.8	no_response	n/a	1.0	n/a	p	TR
136.517	2.012	2-back	0.0	1.0	0.784	x	BL
138.529	2.013	2-back	1.0	1.0	0.642	t	TR
140.542	2.012	2-back	0.0	1.0	0.645	g	TL
142.554	2.013	2-back	0.0	0.0	0.632	n	BL
144.567	2.012	2-back	1.0	1.0	0.745	z	TL
146.579	2.013	2-back	0.0	0.0	1.043	c	TR
148.592	2.013	2-back	0.0	1.0	0.688	v	BR
150.605	2.012	2-back	0.0	1.0	0.814	n	BL
152.617	2.013	2-back	1.0	1.0	0.594	g	BR
154.63	2.012	2-back	0.0	1.0	0.798	s	TL
156.642	2.013	2-back	0.0	1.0	0.729	v	TR
158.655	2.012	2-back	1.0	1.0	0.837	l	TL
160.667	2.013	2-back	1.0	1.0	0.801	f	TR
162.68	2.012	2-back	0.0	1.0	0.758	s	BR
164.692	2.013	2-back	0.0	0.0	0.801	c	TL
166.705	2.013	2-back	0.0	1.0	0.807	r	BL
168.718	2.012	2-back	1.0	1.0	0.746	s	TL
170.73	2.013	2-back	0.0	1.0	0.619	l	BR
172.743	2.012	2-back	0.0	0.0	0.658	z	BL
174.755	2.013	2-back	1.0	1.0	0.793	x	BR
176.768	2.012	2-back	0.0	1.0	1.135	f	TL
178.78	2.013	2-back	0.0	0.0	0.773	t	TL
180.793	2.012	2-back	0.0	0.0	0.867	x	BR
182.805	2.013	2-back	1.0	1.0	0.791	r	TL
184.818	2.013	2-back	1.0	1.0	0.802	l	BR
186.831	2.012	2-back	0.0	1.0	0.626	n	BL
188.843	2.013	2-back	1.0	1.0	0.617	s	BR
190.856	2.012	2-back	0.0	0.0	0.619	f	BR
