onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.02	1.8	no_response	n/a	1.0	n/a	z	TR
5.82	1.799	no_response	n/a	1.0	n/a	n	BL
7.619	2.012	2-back	0.0	1.0	0.709	g	BL
9.631	2.013	2-back	0.0	1.0	0.681	p	TR
11.644	2.013	2-back	1.0	1.0	0.639	g	TL
13.657	2.012	2-back	0.0	1.0	0.503	s	TL
15.669	2.013	2-back	0.0	1.0	0.474	f	BL
17.682	2.012	2-back	1.0	1.0	0.413	s	TR
19.694	2.013	2-back	1.0	0.0	0.586	f	TR
21.707	2.012	2-back	0.0	1.0	0.748	c	TL
23.719	2.013	2-back	0.0	1.0	0.426	x	BR
25.732	2.012	2-back	1.0	1.0	0.42	c	BL
27.744	2.013	2-back	0.0	1.0	0.54	l	TL
29.757	2.013	2-back	0.0	1.0	0.434	v	TL
31.77	2.012	2-back	0.0	1.0	0.537	p	TR
33.782	2.013	2-back	1.0	1.0	0.525	v	BR
35.795	2.012	2-back	0.0	1.0	0.415	c	TL
37.807	2.013	2-back	0.0	1.0	0.519	s	TL
39.82	2.012	2-back	0.0	0.0	0.58	t	BL
41.832	2.013	2-back	0.0	1.0	0.37	x	BR
43.845	2.012	2-back	1.0	1.0	0.494	t	TL
45.857	2.013	2-back	0.0	1.0	0.449	r	BL
47.87	2.013	2-back	0.0	1.0	0.416	n	BR
49.883	2.012	2-back	1.0	1.0	0.502	r	BR
51.895	2.013	2-back	0.0	1.0	0.4	l	TR
53.908	2.012	2-back	0.0	1.0	0.431	v	BL
55.92	2.013	2-back	1.0	1.0	0.579	l	BR
57.933	2.012	2-back	1.0	1.0	0.541	v	TR
59.945	2.013	2-back	0.0	1.0	0.423	s	BL
61.958	2.012	2-back	0.0	0.0	0.458	t	BR
63.97	2.013	2-back	0.0	1.0	0.418	c	BR
65.983	2.013	2-back	1.0	1.0	0.5	t	TR
67.996	2.012	2-back	0.0	1.0	0.392	n	TL
70.008	2.013	2-back	0.0	1.0	0.368	l	BR
72.021	2.012	2-back	1.0	1.0	0.575	n	TR
74.033	2.013	2-back	0.0	1.0	0.401	p	TL
76.046	2.012	2-back	0.0	1.0	0.438	x	BL
78.058	2.013	2-back	1.0	1.0	0.556	p	TR
80.071	2.013	2-back	0.0	1.0	0.415	f	BR
82.084	2.012	2-back	0.0	1.0	0.372	z	TL
84.096	2.013	2-back	1.0	0.0	0.361	f	TR
86.109	2.012	2-back	0.0	0.0	0.582	r	BL
88.121	2.013	2-back	0.0	1.0	0.567	x	BR
90.134	2.012	2-back	1.0	1.0	0.5	r	TR
92.146	2.013	2-back	0.0	1.0	0.437	g	BL
94.159	2.012	2-back	0.0	0.0	0.683	z	BL
96.171	2.013	2-back	1.0	1.0	0.539	g	TL
98.184	6.051	2-back	1.0	1.0	0.743	z	BR
104.235	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.274	2.039	baseline	1.0	1.0	0.424	redcross.bmp	n/a
108.313	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.352	2.04	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.392	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.431	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.47	2.039	baseline	1.0	1.0	0.395	redcross.bmp	n/a
118.509	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.548	2.04	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.588	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.627	2.039	baseline	1.0	1.0	0.369	redcross.bmp	n/a
126.666	6.038	baseline	1.0	1.0	0.553	redcross.bmp	n/a
