onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.021	1.799	no_response	n/a	1.0	n/a	l	TR
5.82	1.999	1-back	1.0	1.0	0.811	x	TR
7.819	1.999	1-back	0.0	1.0	0.726	l	BL
9.818	1.999	1-back	1.0	1.0	0.603	s	BL
11.817	2.0	1-back	0.0	1.0	0.684	g	TL
13.817	1.999	1-back	0.0	1.0	0.614	r	BR
15.816	1.999	1-back	0.0	1.0	0.552	s	TL
17.815	1.999	1-back	0.0	1.0	0.719	z	BL
19.814	2.0	1-back	0.0	1.0	0.729	t	TR
21.814	1.999	1-back	1.0	1.0	0.521	x	TR
23.813	1.999	1-back	0.0	1.0	0.524	n	BR
25.812	1.999	1-back	0.0	1.0	0.526	l	TL
27.811	1.999	1-back	1.0	1.0	0.539	g	TL
29.81	2.0	1-back	0.0	1.0	0.522	r	BR
31.81	1.999	1-back	1.0	1.0	0.657	p	BR
33.809	1.999	1-back	0.0	1.0	0.565	z	TR
35.808	1.999	1-back	0.0	1.0	0.576	r	BL
37.807	2.0	1-back	1.0	1.0	0.546	x	BL
39.807	1.999	1-back	0.0	1.0	0.528	p	TR
41.806	1.999	1-back	0.0	1.0	0.656	c	BL
43.805	1.999	1-back	0.0	1.0	0.52	f	TR
45.804	2.0	1-back	1.0	1.0	0.541	l	TR
47.804	1.999	1-back	1.0	1.0	0.897	t	TR
49.803	1.999	1-back	0.0	1.0	0.564	f	TL
51.802	1.999	1-back	0.0	1.0	0.563	r	BL
53.801	1.999	1-back	1.0	1.0	0.58	s	BL
55.8	2.0	1-back	0.0	1.0	0.565	f	TR
57.8	1.999	1-back	0.0	1.0	0.517	c	BR
59.799	1.999	1-back	1.0	1.0	0.549	z	BR
61.798	1.999	1-back	0.0	1.0	0.55	v	BL
63.797	2.0	1-back	0.0	1.0	0.599	p	TL
65.797	1.999	1-back	1.0	1.0	0.518	t	TL
67.796	1.999	1-back	0.0	1.0	0.477	c	BL
69.795	1.999	1-back	0.0	1.0	0.546	p	BR
71.794	1.999	1-back	0.0	1.0	0.466	v	TL
73.793	2.0	1-back	1.0	1.0	0.515	n	TL
75.793	1.999	1-back	0.0	1.0	0.488	s	BR
77.792	1.999	1-back	1.0	1.0	0.526	z	BR
79.791	1.999	1-back	0.0	1.0	0.619	v	BL
81.79	2.0	1-back	0.0	1.0	0.65	n	BR
83.79	1.999	1-back	0.0	1.0	0.602	t	TL
85.789	1.999	1-back	1.0	1.0	0.561	g	TL
87.788	1.999	1-back	0.0	1.0	0.604	x	TR
89.787	1.999	1-back	1.0	1.0	0.594	g	TR
91.786	2.0	1-back	0.0	1.0	0.567	c	TL
93.786	1.999	1-back	0.0	1.0	0.588	v	BL
95.785	1.999	1-back	0.0	1.0	0.477	f	BR
97.784	6.038	1-back	1.0	1.0	0.621	n	BR
103.822	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.861	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.9	2.039	baseline	1.0	1.0	0.448	redcross.bmp	n/a
109.939	2.039	baseline	1.0	1.0	0.468	redcross.bmp	n/a
111.978	2.04	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.018	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.057	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.096	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.135	2.039	baseline	1.0	1.0	0.45	redcross.bmp	n/a
