onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.015	1.805	no_response	n/a	1.0	n/a	r	TR
5.82	1.806	no_response	n/a	1.0	n/a	p	BL
7.626	2.006	2-back	0.0	1.0	0.454	s	BL
9.632	2.006	2-back	1.0	1.0	0.421	p	TR
11.638	2.006	2-back	0.0	1.0	0.402	c	TL
13.644	2.006	2-back	0.0	1.0	0.442	g	TL
15.65	2.006	2-back	1.0	1.0	0.556	c	BL
17.656	2.006	2-back	0.0	1.0	0.414	f	TR
19.662	2.006	2-back	0.0	1.0	0.431	x	TR
21.668	2.006	2-back	0.0	1.0	0.46	z	TL
23.674	2.006	2-back	1.0	1.0	0.364	x	BR
25.68	2.006	2-back	0.0	1.0	0.442	g	BL
27.686	2.006	2-back	0.0	1.0	0.459	v	TL
29.692	2.006	2-back	1.0	1.0	0.424	g	TL
31.698	2.006	2-back	1.0	1.0	0.579	v	TR
33.704	2.006	2-back	0.0	1.0	0.532	z	BR
35.71	2.006	2-back	0.0	1.0	0.5	n	TL
37.716	2.006	2-back	1.0	1.0	0.476	z	TL
39.722	2.006	2-back	0.0	1.0	0.482	s	BL
41.728	2.006	2-back	1.0	1.0	0.689	z	BR
43.734	2.006	2-back	0.0	1.0	0.459	t	TL
45.74	2.006	2-back	0.0	1.0	0.484	f	BL
47.746	2.006	2-back	1.0	1.0	0.388	t	BR
49.752	2.006	2-back	0.0	1.0	0.484	r	BR
51.758	2.006	2-back	0.0	1.0	0.478	c	TR
53.764	2.006	2-back	1.0	1.0	0.382	r	BL
55.77	2.006	2-back	0.0	1.0	0.47	f	BR
57.776	2.006	2-back	0.0	1.0	0.554	t	TR
59.782	2.006	2-back	1.0	1.0	0.646	f	BL
61.788	2.006	2-back	0.0	1.0	0.539	c	BR
63.794	2.006	2-back	0.0	1.0	0.537	l	BR
65.8	2.006	2-back	0.0	1.0	0.537	n	TR
67.806	2.006	2-back	1.0	1.0	0.8	l	TL
69.812	2.006	2-back	0.0	1.0	0.561	s	BR
71.818	2.006	2-back	0.0	1.0	0.594	g	TR
73.824	2.006	2-back	1.0	1.0	0.448	s	TL
75.83	2.006	2-back	0.0	1.0	0.56	l	BL
77.836	2.006	2-back	0.0	1.0	0.568	r	TR
79.842	2.006	2-back	0.0	1.0	0.559	x	BR
81.848	2.006	2-back	0.0	1.0	0.525	t	TL
83.854	2.006	2-back	1.0	1.0	0.44	x	TR
85.86	2.006	2-back	0.0	1.0	0.477	n	BL
87.866	2.006	2-back	0.0	1.0	0.509	p	BR
89.872	2.006	2-back	1.0	1.0	0.454	n	TR
91.878	2.006	2-back	1.0	1.0	0.431	p	BL
93.884	2.006	2-back	0.0	1.0	0.577	v	BL
95.89	2.006	2-back	0.0	1.0	0.813	l	TL
97.896	6.02	2-back	1.0	1.0	0.448	v	BR
103.916	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.939	2.023	baseline	1.0	1.0	0.476	redcross.bmp	n/a
107.962	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
109.985	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.007	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.03	2.023	baseline	1.0	1.0	0.322	redcross.bmp	n/a
116.053	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.076	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.098	2.023	baseline	1.0	1.0	0.317	redcross.bmp	n/a
122.121	2.023	baseline	1.0	1.0	0.61	redcross.bmp	n/a
124.144	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.167	6.032	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.199	1.806	no_response	n/a	1.0	n/a	c	TR
134.005	2.006	1-back	0.0	1.0	0.535	g	BL
136.011	2.006	1-back	0.0	1.0	0.498	p	TR
138.017	2.006	1-back	1.0	1.0	0.407	p	BL
140.023	2.006	1-back	0.0	1.0	0.448	t	TL
142.029	2.006	1-back	0.0	1.0	0.473	v	BR
144.035	2.006	1-back	1.0	1.0	0.38	v	TL
146.041	2.006	1-back	0.0	1.0	0.429	s	BL
148.047	2.006	1-back	1.0	1.0	0.417	s	TR
150.053	2.006	1-back	0.0	1.0	0.392	x	BR
