onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.014	1.806	no_response	n/a	1.0	n/a	v	TR
5.82	1.805	no_response	n/a	1.0	n/a	r	BR
7.625	2.006	2-back	1.0	1.0	0.775	v	TL
9.631	2.006	2-back	0.0	1.0	0.873	g	TR
11.637	2.006	2-back	0.0	1.0	0.982	p	BL
13.643	2.006	2-back	1.0	1.0	0.877	g	BR
15.649	2.006	2-back	0.0	1.0	0.627	n	TL
17.655	2.006	2-back	0.0	1.0	0.766	x	TR
19.661	2.006	2-back	0.0	1.0	0.838	l	BR
21.667	2.006	2-back	0.0	1.0	0.817	c	TL
23.673	2.006	2-back	1.0	1.0	0.911	l	BL
25.679	2.006	2-back	1.0	1.0	1.02	c	TR
27.685	2.006	2-back	0.0	1.0	0.846	t	BR
29.691	2.006	2-back	0.0	1.0	0.938	n	TL
31.697	2.006	2-back	1.0	1.0	0.605	t	BR
33.703	2.006	2-back	0.0	1.0	0.728	f	TR
35.709	2.006	2-back	0.0	0.0	0.869	n	BR
37.715	2.006	2-back	0.0	1.0	1.002	x	TL
39.721	2.006	2-back	1.0	0.0	1.042	n	BL
41.727	2.006	2-back	0.0	1.0	1.061	r	TR
43.733	2.006	2-back	0.0	0.0	0.826	f	TL
45.739	2.006	2-back	1.0	1.0	0.969	r	BR
47.745	2.006	2-back	0.0	1.0	0.771	s	TR
49.751	2.006	2-back	0.0	1.0	0.888	v	BL
51.757	2.006	2-back	0.0	1.0	0.918	p	TL
53.763	2.006	2-back	1.0	1.0	0.61	v	TR
55.769	2.006	2-back	0.0	0.0	0.97	s	BL
57.775	2.006	2-back	0.0	0.0	n/a	p	BR
59.781	2.006	2-back	1.0	0.0	0.987	s	TR
61.787	2.006	2-back	0.0	1.0	0.711	g	BL
63.793	2.006	2-back	0.0	1.0	1.078	z	TL
65.799	2.006	2-back	0.0	1.0	0.792	r	BR
67.805	2.006	2-back	1.0	1.0	0.52	z	BL
69.811	2.006	2-back	0.0	1.0	0.74	c	BL
71.817	2.006	2-back	0.0	1.0	0.742	t	BR
73.823	2.006	2-back	1.0	1.0	0.641	c	TL
75.829	2.006	2-back	1.0	1.0	0.92	t	BL
