onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.014	1.805	no_response	n/a	1.0	n/a	c	TR
5.819	2.006	1-back	0.0	1.0	0.516	g	BL
7.825	2.006	1-back	0.0	1.0	0.659	p	TR
9.831	2.006	1-back	1.0	1.0	0.449	p	BL
11.837	2.006	1-back	0.0	1.0	0.754	t	TL
13.843	2.006	1-back	0.0	1.0	0.702	v	BR
15.849	2.006	1-back	1.0	1.0	0.432	v	TL
17.855	2.006	1-back	0.0	1.0	0.482	s	BL
19.861	2.006	1-back	1.0	1.0	0.467	s	TR
21.867	2.006	1-back	0.0	1.0	0.474	x	BR
23.873	2.006	1-back	0.0	1.0	0.524	n	TL
25.879	2.006	1-back	1.0	1.0	0.608	n	BR
27.885	2.006	1-back	0.0	1.0	0.587	f	TR
29.891	2.006	1-back	1.0	1.0	0.571	f	TL
31.897	2.006	1-back	0.0	1.0	0.567	l	TR
33.903	2.006	1-back	0.0	1.0	0.522	r	BL
35.909	2.006	1-back	0.0	1.0	0.487	z	TR
37.915	2.006	1-back	1.0	1.0	0.481	z	TL
39.921	2.006	1-back	0.0	1.0	0.576	c	TR
41.927	2.006	1-back	1.0	1.0	0.457	c	BL
43.933	2.006	1-back	0.0	1.0	0.506	g	TR
45.939	2.006	1-back	1.0	1.0	0.499	g	BR
47.945	2.006	1-back	0.0	1.0	0.754	x	BL
49.951	2.006	1-back	0.0	1.0	0.782	t	TL
51.957	2.006	1-back	1.0	1.0	0.682	t	BL
53.963	2.006	1-back	0.0	1.0	0.704	r	BR
55.969	2.006	1-back	0.0	1.0	0.649	p	BL
57.975	2.006	1-back	0.0	1.0	0.648	v	TL
59.981	2.006	1-back	0.0	1.0	0.677	s	TR
61.987	2.006	1-back	1.0	1.0	0.578	s	BR
63.993	2.006	1-back	0.0	1.0	0.623	x	BL
65.999	2.006	1-back	1.0	1.0	0.484	x	TL
68.005	2.006	1-back	0.0	1.0	0.583	l	TR
70.011	2.006	1-back	1.0	1.0	0.526	l	BL
72.017	2.006	1-back	0.0	1.0	0.556	n	BR
74.023	2.006	1-back	1.0	1.0	0.432	n	TL
76.029	2.006	1-back	0.0	1.0	0.462	z	BR
78.035	2.006	1-back	1.0	1.0	0.399	z	TL
80.041	2.006	1-back	0.0	1.0	0.41	c	BR
82.047	2.006	1-back	0.0	1.0	0.542	g	BL
84.053	2.006	1-back	0.0	1.0	0.522	p	TL
86.059	2.006	1-back	0.0	1.0	0.557	t	TR
88.065	2.006	1-back	0.0	1.0	0.555	v	BR
90.071	2.006	1-back	0.0	1.0	0.475	f	TL
92.077	2.006	1-back	1.0	1.0	0.559	f	TR
94.083	2.006	1-back	0.0	1.0	0.494	l	BR
96.089	2.006	1-back	0.0	1.0	0.519	r	BL
98.095	6.02	1-back	1.0	1.0	0.443	r	BR
104.115	2.023	baseline	1.0	1.0	0.41	redcross.bmp	n/a
106.138	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.16	2.023	baseline	1.0	1.0	0.363	redcross.bmp	n/a
110.183	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.206	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.229	2.022	baseline	1.0	1.0	0.314	redcross.bmp	n/a
116.251	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.274	2.039	baseline	1.0	1.0	0.337	redcross.bmp	n/a
120.313	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.336	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.359	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.382	6.032	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.414	1.806	no_response	n/a	1.0	n/a	r	TR
134.22	1.805	no_response	n/a	1.0	n/a	p	BL
136.025	2.006	2-back	0.0	1.0	0.551	s	BL
138.031	2.006	2-back	1.0	1.0	0.587	p	TR
140.037	2.006	2-back	0.0	1.0	0.607	c	TL
142.043	2.006	2-back	0.0	1.0	0.615	g	TL
144.049	2.006	2-back	1.0	1.0	0.44	c	BL
146.055	2.006	2-back	0.0	1.0	0.428	f	TR
148.061	2.006	2-back	0.0	1.0	0.519	x	TR
150.067	2.006	2-back	0.0	1.0	0.568	z	TL
152.073	2.006	2-back	1.0	1.0	0.45	x	BR
154.079	2.006	2-back	0.0	1.0	0.497	g	BL
156.085	2.006	2-back	0.0	1.0	0.571	v	TL
158.091	2.006	2-back	1.0	1.0	0.473	g	TL
160.097	2.006	2-back	1.0	1.0	0.452	v	TR
162.103	2.006	2-back	0.0	1.0	0.566	z	BR
164.109	2.006	2-back	0.0	1.0	0.583	n	TL
166.115	2.006	2-back	1.0	1.0	0.458	z	TL
168.121	2.006	2-back	0.0	1.0	0.478	s	BL
