onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.015	1.805	no_response	n/a	1.0	n/a	c	BL
5.82	1.805	no_response	n/a	1.0	n/a	p	BR
7.625	2.023	2-back	1.0	1.0	0.691	n	BL
9.648	2.023	2-back	0.0	1.0	1.012	x	TR
11.671	2.023	2-back	0.0	0.0	n/a	g	TL
13.694	2.022	2-back	1.0	0.0	0.803	p	TR
15.716	2.023	2-back	1.0	1.0	0.675	c	TL
17.739	2.023	2-back	0.0	1.0	0.718	x	BL
19.762	2.023	2-back	1.0	0.0	0.973	l	TL
21.785	2.022	2-back	0.0	1.0	0.971	v	TR
23.807	2.023	2-back	0.0	0.0	n/a	g	TR
25.83	2.023	2-back	0.0	1.0	0.846	t	BR
27.853	2.023	2-back	0.0	1.0	0.913	z	BL
29.876	2.022	2-back	1.0	1.0	0.803	n	BR
31.898	2.023	2-back	0.0	1.0	0.649	f	TL
33.921	2.023	2-back	0.0	1.0	0.546	n	TR
35.944	2.022	2-back	1.0	1.0	0.508	t	TL
37.966	2.023	2-back	0.0	1.0	0.697	v	BL
39.989	2.023	2-back	1.0	1.0	1.106	l	TL
42.012	2.023	2-back	0.0	1.0	1.145	r	TL
44.035	2.022	2-back	0.0	1.0	0.738	s	BR
46.057	2.023	2-back	0.0	1.0	0.994	v	BL
48.08	2.023	2-back	1.0	1.0	0.664	n	BR
50.103	2.023	2-back	0.0	1.0	0.861	p	TL
52.126	2.022	2-back	0.0	1.0	0.614	s	TR
54.148	2.023	2-back	0.0	1.0	0.595	g	BR
56.171	2.023	2-back	0.0	1.0	0.878	p	BL
58.194	2.023	2-back	1.0	1.0	0.679	f	BR
60.217	2.022	2-back	0.0	1.0	0.58	r	TR
62.239	2.023	2-back	0.0	1.0	0.578	s	BL
64.262	2.023	2-back	1.0	0.0	0.533	z	TR
66.285	2.023	2-back	1.0	0.0	0.671	x	BL
68.308	2.022	2-back	0.0	1.0	0.93	c	TL
70.33	2.023	2-back	0.0	1.0	0.644	r	TR
72.353	2.023	2-back	0.0	1.0	0.541	v	BR
74.376	2.023	2-back	0.0	1.0	0.918	l	TL
76.399	2.022	2-back	1.0	0.0	0.736	c	BR
78.421	2.023	2-back	0.0	1.0	0.601	s	TR
80.444	2.023	2-back	1.0	1.0	0.525	t	BR
82.467	2.022	2-back	0.0	1.0	0.47	r	BL
84.489	2.023	2-back	0.0	1.0	0.502	f	TL
86.512	2.023	2-back	1.0	0.0	0.481	z	BL
88.535	2.023	2-back	0.0	0.0	0.501	l	TR
90.558	2.022	2-back	0.0	0.0	0.777	x	TL
92.58	2.023	2-back	1.0	1.0	0.663	f	TR
94.603	2.023	2-back	0.0	1.0	0.59	g	BR
