onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.02	1.8	no_response	n/a	1.0	n/a	v	TR
5.82	1.799	no_response	n/a	1.0	n/a	r	BR
7.619	1.999	2-back	1.0	1.0	0.676	v	TL
9.618	2.0	2-back	0.0	1.0	0.647	g	TR
11.618	1.999	2-back	0.0	1.0	0.765	p	BL
13.617	1.999	2-back	1.0	1.0	0.416	g	BR
15.616	1.999	2-back	0.0	1.0	0.571	n	TL
17.615	1.999	2-back	0.0	1.0	0.646	x	TR
19.614	2.0	2-back	0.0	1.0	0.599	l	BR
21.614	1.999	2-back	0.0	1.0	0.685	c	TL
23.613	1.999	2-back	1.0	1.0	0.614	l	BL
25.612	1.999	2-back	1.0	1.0	0.769	c	TR
27.611	2.0	2-back	0.0	1.0	0.561	t	BR
29.611	1.999	2-back	0.0	1.0	0.658	n	TL
31.61	1.999	2-back	1.0	1.0	0.605	t	BR
33.609	1.999	2-back	0.0	1.0	0.796	f	TR
35.608	2.0	2-back	0.0	1.0	0.707	n	BR
37.608	1.999	2-back	0.0	1.0	0.55	x	TL
39.607	1.999	2-back	1.0	1.0	0.564	n	BL
41.606	1.999	2-back	0.0	1.0	0.665	r	TR
43.605	1.999	2-back	0.0	1.0	0.732	f	TL
45.604	2.0	2-back	1.0	1.0	0.724	r	BR
47.604	1.999	2-back	0.0	1.0	0.577	s	TR
49.603	1.999	2-back	0.0	1.0	0.732	v	BL
51.602	1.999	2-back	0.0	1.0	0.705	p	TL
53.601	2.0	2-back	1.0	0.0	0.836	v	TR
55.601	1.999	2-back	0.0	1.0	0.644	s	BL
57.6	1.999	2-back	0.0	1.0	0.676	p	BR
59.599	1.999	2-back	1.0	1.0	1.109	s	TR
61.598	1.999	2-back	0.0	1.0	0.606	g	BL
63.597	2.0	2-back	0.0	1.0	0.666	z	TL
65.597	1.999	2-back	0.0	1.0	0.563	r	BR
67.596	1.999	2-back	1.0	0.0	0.58	z	BL
69.595	1.999	2-back	0.0	1.0	0.647	c	BL
71.594	2.0	2-back	0.0	1.0	0.892	t	BR
73.594	1.999	2-back	1.0	1.0	0.893	c	TL
75.593	1.999	2-back	1.0	1.0	1.016	t	BL
77.592	1.999	2-back	0.0	1.0	0.626	s	BR
79.591	2.0	2-back	0.0	1.0	0.614	x	BL
81.591	1.999	2-back	0.0	1.0	0.529	f	TR
83.59	1.999	2-back	1.0	1.0	0.556	x	TR
85.589	1.999	2-back	1.0	0.0	0.67	f	BR
87.588	1.999	2-back	0.0	1.0	0.64	l	TL
89.587	2.0	2-back	0.0	1.0	0.72	p	BL
91.587	1.999	2-back	1.0	1.0	0.526	l	BL
93.586	1.999	2-back	0.0	1.0	0.589	z	TL
95.585	1.999	2-back	0.0	1.0	0.663	g	TL
97.584	6.038	2-back	1.0	1.0	0.444	z	TR
103.622	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.661	2.039	baseline	1.0	1.0	0.373	redcross.bmp	n/a
107.7	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
109.739	2.04	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
111.779	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
113.818	2.039	baseline	1.0	1.0	0.585	redcross.bmp	n/a
115.857	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.896	2.04	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
119.936	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.975	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.014	2.039	baseline	1.0	1.0	0.364	redcross.bmp	n/a
126.053	6.038	baseline	1.0	1.0	0.395	redcross.bmp	n/a
132.091	1.799	no_response	n/a	1.0	n/a	r	TL
133.89	2.0	1-back	1.0	1.0	0.579	r	TR
135.89	1.999	1-back	0.0	1.0	0.71	g	BR
137.889	1.999	1-back	1.0	1.0	0.567	g	TL
139.888	1.999	1-back	0.0	1.0	0.602	f	TR
141.887	2.0	1-back	0.0	1.0	0.54	t	BL
143.887	1.999	1-back	0.0	1.0	0.632	v	TL
145.886	1.999	1-back	0.0	1.0	0.572	p	TR
147.885	1.999	1-back	1.0	1.0	0.543	p	BL
149.884	2.0	1-back	0.0	1.0	0.582	z	BR
151.884	1.999	1-back	0.0	1.0	0.667	s	TR
153.883	1.999	1-back	1.0	1.0	0.401	s	BL
155.882	1.999	1-back	0.0	1.0	0.577	c	TL
157.881	1.999	1-back	1.0	1.0	0.444	c	BR
159.88	2.0	1-back	0.0	1.0	0.665	l	BR
161.88	1.999	1-back	0.0	0.0	0.5	n	BL
163.879	1.999	1-back	0.0	1.0	0.745	v	TL
165.878	1.999	1-back	1.0	1.0	0.557	v	TR
167.877	2.0	1-back	0.0	1.0	0.687	z	BR
169.877	1.999	1-back	0.0	1.0	0.639	s	TL
